col1,col2,col3
$chacha20_poly1305_aead$D1jojfdH/0g4061j$RDFqb2pmZEgvMGc0MDYxag==$77Mc5N1WLNll2k5DqTVTv3C8HE+bbXy2Wscd$R9Qv9hdANB1/tnTBbuqbCQ==$,Not Voted,$chacha20_poly1305_aead$psPaT5+IbI1XGsld$cHNQYVQ1K0liSTFYR3NsZA==$7K+mq/TbxQ==$YM8KudML51L8d61sOKQvbw==$
$chacha20_poly1305_aead$kovBA4zCEo5Zzhs+$a292QkE0ekNFbzVaemhzKw==$LWm/0TPPy87gC+RImwc7KzpNQo9Vbx99asrt$DnrbWZtLdB5KnRFTY9FlKg==$,Not Voted,$chacha20_poly1305_aead$EBhaoPI0NR6CAsxy$RUJoYW9QSTBOUjZDQXN4eQ==$U/ILupvJBA==$UvEl8W3rseC/CbJ3gUsCeg==$
$chacha20_poly1305_aead$nuC2MOOyO2PgZBFN$bnVDMk1PT3lPMlBnWkJGTg==$wcV86hRtOhZ8Y1a2x2fdQMSAaJE2JansUOFo$UbeWS7KRwbT8nbccFDK7zA==$,Not Voted,$chacha20_poly1305_aead$nWp3LlIeNYuPyqdU$bldwM0xsSWVOWXVQeXFkVQ==$6F88Nc7S5w==$Y4pqj2DH0lLhk8Z1MdyLUw==$
$chacha20_poly1305_aead$37H74RY00dz/q7Mm$MzdINzRSWTAwZHovcTdNbQ==$ET4CHfeqsgUTq71RP9pnJ2+MUN63yk7zvoHS$60LKpETAikrwCQ2mwMEuWg==$,Not Voted,$chacha20_poly1305_aead$NKmNww9w171xfH9W$TkttTnd3OXcxNzF4Zkg5Vw==$HWWKq0PdtQ==$B67hYILMKYjgdn6Y2eHhHg==$
$chacha20_poly1305_aead$WTl//pr/9vQR2FH7$V1RsLy9wci85dlFSMkZINw==$Y15pC5XkoHSxZ4DJo0IxQ5C15EeyZ0DAmqSE$i9fBL2jscKXGz/N3ZoCcbg==$,Voted,$chacha20_poly1305_aead$rzE48+gyb+HIO1yx$cnpFNDgrZ3liK0hJTzF5eA==$CJHPRci2Ag==$UNyww87gZh41LPRv2VjXlw==$
96: 96870-23410-40961-11143,Not Voted,Against
$chacha20_poly1305_aead$jo0QlqdrsFjFf/Ow$am8wUWxxZHJzRmpGZi9Pdw==$t6D7il88e9ounFeJtBiYCQoJTOX+IoPp9FS+$/pNId0CxFslxevjsx38Egw==$,Not Voted,$chacha20_poly1305_aead$jL6S8hVa9yoP+pZF$akw2UzhoVmE5eW9QK3BaRg==$tKeSgN2y9w==$YGlIkzSlY24Dv9s6NZMKmA==$
$chacha20_poly1305_aead$vNoJbyEkKiQkNbiA$dk5vSmJ5RWtLaVFrTmJpQQ==$sm2sPfJg6Lkf40z9hIJNBtgJZcGccSnNzkFf$V6RG6SvnlMTlFYUhVUJvmg==$,Not Voted,$chacha20_poly1305_aead$rS80D2tjFQYMHHKb$clM4MEQydGpGUVlNSEhLYg==$qs8kUGXyOA==$UwaQ588F4Fjzc6vuHBQYLQ==$
$chacha20_poly1305_aead$p9SlhiXsn+ggb731$cDlTbGhpWHNuK2dnYjczMQ==$+qdZw/XokP15l51kJ+NBroW5a/rwobvaUe9u$iwoLDt5iSUW5LcvAI1ZZNA==$,Not Voted,$chacha20_poly1305_aead$8zuQCQjy5nuRVyQK$OHp1UUNRank1bnVSVnlRSw==$zrJyGbz/+A==$SFcaGdbO/A9heKpcMXi5Yg==$
$chacha20_poly1305_aead$u74XjmWC4yeWMZoh$dTc0WGptV0M0eWVXTVpvaA==$7WQjCqGBhiESDtXUogNCeZRZa5WTfUFbQYfI$y2FZhFnGbKUvfKHrLe5zpw==$,Voted,$chacha20_poly1305_aead$g/7MtQoK4DmeC9VL$Zy83TXRRb0s0RG1lQzlWTA==$O4sX5xBQDQ==$EzKgvGdmSUZssopdMwNTSQ==$
$chacha20_poly1305_aead$er9fV5LGfKDh24I9$ZXI5ZlY1TEdmS0RoMjRJOQ==$r6P0DRLDC4kCjNcttBVUSeOUXnBvMuxd+p89$sXoaD5UqZFeI0OkyLmr8dw==$,Not Voted,$chacha20_poly1305_aead$DYJK4sZowE98A6Rs$RFlKSzRzWm93RTk4QTZScw==$KnkaFBPpCw==$ErdQMRXepUeF6dBkzli/Zg==$
$chacha20_poly1305_aead$CGjRmzp1hkFs6FKn$Q0dqUm16cDFoa0ZzNkZLbg==$5xb3+/eSKDsbEYf11DWbo2/xYB6zTspnWz5L$WjYihh/tLRi9npvIOQMx7Q==$,Not Voted,$chacha20_poly1305_aead$a7CbwvnB6R5YhKKb$YTdDYnd2bkI2UjVZaEtLYg==$7+aLi2NZiw==$8TFGWDcl/P5Fcz3zf0H7dQ==$
20: 90137-13853-64703-11297,Not Voted,For
$chacha20_poly1305_aead$cEx0iEXVIdFU7WrL$Y0V4MGlFWFZJZEZVN1dyTA==$1jLhA+tnaWxwMl2LgTl4rct1zPhCWqJJRgUH$IVz9Of1j08VnTIy5YMfROw==$,Not Voted,$chacha20_poly1305_aead$4zLoYu6oYWf3IHl3$NHpMb1l1Nm9ZV2YzSUhsMw==$NKWzIj54HA==$XO02kxhIMJL5Ylf68G4HhA==$
$chacha20_poly1305_aead$u+DXFhUazM1vpWAh$dStEWEZoVWF6TTF2cFdBaA==$32OCmQCcIfibQ9/uq6I8v/EfxLN3WhB76Rqj$bz/Uo5kJnfs9r8zcOgkosw==$,Not Voted,$chacha20_poly1305_aead$PkdZYgiuGYJhTDWA$UGtkWllnaXVHWUpoVERXQQ==$fzRdeJZPVg==$KeIqvQsu5uefYBnR79qMlQ==$
