col1,col2,col3
81: 32483-66909-29351-27290,,For
69: 10360-06059-31510-93152,,Against
58: 60699-55226-68826-18812,,For
$chacha20_poly1305_aead$nIzRR1niya2hDbhq$bkl6UlIxbml5YTJoRGJocQ==$k3svmnow+zGUXzTfbv080xbEpU2+eGZ2lFoV$G7Mp7Ajy1NYQtNibYRTtVA==$,,$chacha20_poly1305_aead$XJbd4gSjYtGwXHYI$WEpiZDRnU2pZdEd3WEhZSQ==$3BpUmBBfLQ==$RSWVLTm+l4UW44EO4hyo4w==$
$chacha20_poly1305_aead$c5urdN3LSUnCUgX4$YzV1cmROM0xTVW5DVWdYNA==$pQtZw2b2/13PzYD1Pffibxx8hPmaDogNAktY$abHJOTQoJsoaDmGCVStHYA==$,,$chacha20_poly1305_aead$5W5xckfJDJHtpLDv$NVc1eGNrZkpESkh0cExEdg==$v2aDL0t5hw==$ohvZZUTXyulfsQMPnwwVeQ==$
$chacha20_poly1305_aead$6Q32h9F5ZNoRgfV9$NlEzMmg5RjVaTm9SZ2ZWOQ==$C63MxbveRyKEUw+zf1kAAlHWMasHxEroxNL8$bl2wBYvGJqdCbmjW+rqdUg==$,,$chacha20_poly1305_aead$HqOpXPinamNf8it6$SHFPcFhQaW5hbU5mOGl0Ng==$nL3g4Go7iw==$YVQ1i3cnw8T+gxCmoiI0jg==$
$chacha20_poly1305_aead$kmY+qId7tClOc2jl$a21ZK3FJZDd0Q2xPYzJqbA==$miu2sWYwRuAVFRB+jpV2mSsBCdbcb5rQlqAo$1BZk5b06eNYNeCbYVe1CLQ==$,,$chacha20_poly1305_aead$2jW4INqwhrx+c2bl$MmpXNElOcXdocngrYzJibA==$Jg5Xenw0Vg==$R26RHYVbqwcvVZ4vmwERFw==$
$chacha20_poly1305_aead$iL/tijPjJv/3xYJJ$aUwvdGlqUGpKdi8zeFlKSg==$iCQcH9vaVnRuiyT92mfhVgY33XsZwKR3gWSv$J9e+6o+0M0dmZCzl/q++Yg==$,,$chacha20_poly1305_aead$8i02gyg1qrqQbanc$OGkwMmd5ZzFxcnFRYmFuYw==$XiiQsu+D5w==$CGEX7ROkIDstLkUYyJeq6Q==$
$chacha20_poly1305_aead$hi0oqpXH/T0p975J$aGkwb3FwWEgvVDBwOTc1Sg==$K87fF5/eCzUL+/zNAm6/g0Gx3qwk0Bd3JGu3$G41zLgXqAeLuPj8gL2PBzQ==$,,$chacha20_poly1305_aead$x9WFSXCVz8zCyITA$eDlXRlNYQ1Z6OHpDeUlUQQ==$rBRg3A7Yxg==$++v8mHC2pHBi+9rOYUeE6Q==$
$chacha20_poly1305_aead$mcgxpvKusqwgZEU9$bWNneHB2S3VzcXdnWkVVOQ==$3eyTROEH7wVbSVNbDf1pyY74RDWQk94Og1tw$iTflnlyGH/FULWlSFXHONg==$,,$chacha20_poly1305_aead$TUhoMHa/VBKBz3Kb$VFVob01IYS9WQktCejNLYg==$B/HBCYS9BQ==$c/XJbEOD5e3v3ovELYOYGw==$
