col1,col2,col3
$chacha20_poly1305_aead$J9I4DnJG5hm4O5nh$SjlJNERuSkc1aG00TzVuaA==$8mYwr2byzgoF09hzf/0McUq8aw1mp5AsjMgC$ZN9GB1Qf/exqbHgohkqqhA==$,Not Voted,Against
$chacha20_poly1305_aead$MhZ2aBwnOttVD9Cl$TWhaMmFCd25PdHRWRDlDbA==$f1fR5d2buqYBUN+oP/UIsK88j0MYzgBSLjmx$8fRavLWy+4uBVeHDJbtGaA==$,Not Voted,For
$chacha20_poly1305_aead$D1QRbkWQd5Mr8rGQ$RDFRUmJrV1FkNU1yOHJHUQ==$9gPyzWyacGDabAD5y/Dur5jTyk+GBjLDXUIp$KCeIvYyHnxnlyMpyjKfUFA==$,Not Voted,For
$chacha20_poly1305_aead$f9GX6wVYdPKRvykM$ZjlHWDZ3VllkUEtSdnlrTQ==$zH0wXMqT80aS1HZ/k/Dswql/48yPrQGN8HVV$1ow/PR5rwNSJ7DIbsMC0zA==$,Not Voted,Against
$chacha20_poly1305_aead$M7vatFi2nxIoY7kh$TTd2YXRGaTJueElvWTdraA==$uBJPtucb47U8ioMBYxQZ+C6n7cqXCHl19117$3WZfErkFOjUCTxGqu/IQ/Q==$,Not Voted,Against
88: 60806-05799-47171-27137,Not Voted,Against
$chacha20_poly1305_aead$gHSea9vIOJq0wzpU$Z0hTZWE5dklPSnEwd3pwVQ==$R/7hl1YGx8I9s8gljZ2VB7MQjTST5oINtuzx$/sbmXqbMu95yv3aRA2S5aQ==$,Not Voted,Against
88: 43904-33248-29496-66305,Not Voted,For
$chacha20_poly1305_aead$jVcLwOyVxw7HlYFF$alZjTHdPeVZ4dzdIbFlGRg==$4/PnJy5Gg5yFSXfikiWj8/27cI3YEt/ebUeD$Xh3st6579wws3kiMOyGmMA==$,Not Voted,Decoy
$chacha20_poly1305_aead$+7NEAOUG4ydtZVjP$KzdORUFPVUc0eWR0WlZqUA==$WDQ9fHaduuTRyM4EX5/kAkxj6b8PjwXepDXZ$zisBO7TMJWiHdQ/j6uLv0Q==$,Voted,Against
$chacha20_poly1305_aead$BtsB5ksuPr8NWCrl$QnRzQjVrc3VQcjhOV0NybA==$Ps4XaX2oXPLCXnz3dooAfQtxd6F+F86niIe6$tfV2Tcg949wnJTPGexOz5w==$,Not Voted,Against
69: 10360-06059-31510-93152,Not Voted,Against
$chacha20_poly1305_aead$ofHAfIXqP32IIvJm$b2ZIQWZJWHFQMzJJSXZKbQ==$0jposQlyU8biSvszFkwWSMOPxvBCMhSaBMp4$de77CCpk0aZ3BQZ2H5ZZyA==$,Not Voted,Against
$chacha20_poly1305_aead$9iu2gJESf5KW0jOA$OWl1MmdKRVNmNUtXMGpPQQ==$k1wFySr+dYsx2ExcdNVH1CVLzfYNNpoDgdOl$Bl8HwrpcEKeFbEK9aZzj/Q==$,Not Voted,Decoy
81: 53705-85098-42004-30287,Not Voted,Against
$chacha20_poly1305_aead$MiYG4CNBS1O2ppQG$TWlZRzRDTkJTMU8ycHBRRw==$MVyrVWHvqTXx/eho/U6cj6zT+WfXGhh3MmvW$ldp68KmTAjFf6B415lbuaA==$,Not Voted,For
$chacha20_poly1305_aead$eKgTnqjhOki3pTxM$ZUtnVG5xamhPa2kzcFR4TQ==$6DYWAT8KaZbKiQ+HofOttbiJnWh4AEz/j18x$cJqol2Qkvt9sBwWogV5l5Q==$,Not Voted,Against
$chacha20_poly1305_aead$ADHZ3KtKilFfkr45$QURIWjNLdEtpbEZma3I0NQ==$5+UWvu6QUEiBCLJV7/yePHEdVcyTwDklsBvH$yNvRjBkpOYIE48ZfXHhCqw==$,Not Voted,For
$chacha20_poly1305_aead$yyISxIdqBz8vCJEA$eXlJU3hJZHFCejh2Q0pFQQ==$hYqYvTEA/ax3SyCDMTB3VL2fl88XQbOHEsxs$bsMvcsF2GX9/9mntMp3KsA==$,Not Voted,For
$chacha20_poly1305_aead$lY7tRQ20fxbmuq2y$bFk3dFJRMjBmeGJtdXEyeQ==$4dq+epID4dG99QRlD5Zad6pj7NYXEBQv72c6$Hbm0xv+wXya3XCEpMA0pyw==$,Not Voted,For
$chacha20_poly1305_aead$fQum9rWTIGrZIGbY$ZlF1bTlyV1RJR3JaSUdiWQ==$s0ZsvXpJwOwpFeAKNDUQARx+UB5dN1VJFZtQ$Sp6tMjhfLzxJigb6a/xrPA==$,Not Voted,Decoy
$chacha20_poly1305_aead$uG6J1GytRJXeHN1B$dUc2SjFHeXRSSlhlSE4xQg==$f1y/1fqgAZD6hUCWjA2LcH5MeJPPdXzuzsQ8$Byfb1H/bCmKLszCai0LSUg==$,Not Voted,Decoy
