col1,col2,col3
$chacha20_poly1305_aead$dco2HLUkblW5zeij$ZGNvMkhMVWtibFc1emVpag==$rDpigjl6EgTpVSALYffIJ2jsTG3Ef1cfnWwV$HwUqvjJ6Tj8uMZ/UeU8sng==$,Not Voted,$chacha20_poly1305_aead$bgdtsbB5eRCCisBS$YmdkdHNiQjVlUkNDaXNCUw==$fb8gBoGgnA==$oDxQs9XwKgJ9EZ+r+3qVbA==$
$chacha20_poly1305_aead$nNQ94OsyFTkanx3e$bk5ROTRPc3lGVGthbngzZQ==$VmT3mtfA6SWnfHhO68R1NUJkRBEZ1luEBtR/$KyrxbyFQZeHPYKVWvFkD8w==$,Not Voted,$chacha20_poly1305_aead$VY8dDBkaRx/GLB9X$Vlk4ZERCa2FSeC9HTEI5WA==$KzTLX9N+Fg==$Xgcb4O42b4e8d1v3Qr06Ug==$
$chacha20_poly1305_aead$h4ayV3LW05LZDGTT$aDRheVYzTFcwNUxaREdUVA==$MO6phnXEy43oPKKZoBnr7iQ5PlKg2aurnMk2$gTHSE2uQ/Xqanx9MrhHepQ==$,Not Voted,$chacha20_poly1305_aead$hbxl09wMm9H6TFSA$aGJ4bDA5d01tOUg2VEZTQQ==$8kfQZC+kcA==$ltAqklCQfYdxNZQk4/FzbA==$
$chacha20_poly1305_aead$SJygmsjoM7cD6Gkf$U0p5Z21zam9NN2NENkdrZg==$nJgMlBT8exbEsIvD6ttLjhOOxLxgjjXqfwMU$K7VfEP5EIZtSO8Zh9f0YzA==$,Not Voted,$chacha20_poly1305_aead$0I76pTWCOJ/Nh9l7$MEk3NnBUV0NPSi9OaDlsNw==$CxsJgU1IHg==$cB+z9zgRDMNsZFdq51KLaQ==$
$chacha20_poly1305_aead$xlc8ObuSfPdEjBZz$eGxjOE9idVNmUGRFakJaeg==$1TXJuvXBTwOL5N+1ijsGTZZviE255z3Kqmju$KTEPcMhqsTiZ7wZcHHeLmA==$,Not Voted,$chacha20_poly1305_aead$EkKTxX+gAGjL5Gys$RWtLVHhYK2dBR2pMNUd5cw==$G54a77fndw==$Zw1ulLKwXZ6ab10DiffZzw==$
13: 77826-27678-79383-03818,Not Voted,Against
$chacha20_poly1305_aead$JKSET7z0fJFJYN74$SktTRVQ3ejBmSkZKWU43NA==$KZdntdK3A5TV2fozT+oN4PjdgWfL2bln3GIi$wiLv0x3fYd8rb76LFTxo/w==$,Not Voted,$chacha20_poly1305_aead$iMdGCJi2KXzs3GBx$aU1kR0NKaTJLWHpzM0dCeA==$sfDcwkgvqg==$RIERGbuGORSSWFMJP7GSgw==$
$chacha20_poly1305_aead$OM4TsCZKwQfbCX6G$T000VHNDWkt3UWZiQ1g2Rw==$4gAgV553+NJBj//22JYMQkLto3g0cZEd/FRU$r3pdbAKSB1OCpQxQh0pK/Q==$,Not Voted,$chacha20_poly1305_aead$B23QXtwfEy5z2gDl$QjIzUVh0d2ZFeTV6MmdEbA==$HRuiTjw31w==$iPgGVbTkr0eiIsxaSkKGtg==$
$chacha20_poly1305_aead$Q5oAMGYjiVfAqsXT$UTVvQU1HWWppVmZBcXNYVA==$nTVTO+TzF6/ar8mFrUs5ckKZbXC6weqiQXJF$3IrbdKgoe4z7zER0UIXHBg==$,Not Voted,$chacha20_poly1305_aead$4YXWcyyWZbGuxXex$NFlYV2N5eVdaYkd1eFhleA==$h6M3wlw+4w==$LyQmLuhZieWFmPzUFlDlXQ==$
$chacha20_poly1305_aead$W1gwyNQQ7e2wY4jn$VzFnd3lOUVE3ZTJ3WTRqbg==$7zKN/QmRKYkegvH1cOrcNZ00HKTuvqr94XIW$NZxXHqEN2bjo1MB0wdWIXA==$,Not Voted,$chacha20_poly1305_aead$Py5saOsE8PXukl6b$UHk1c2FPc0U4UFh1a2w2Yg==$V03HcREgWA==$bBvz74u2+TVFQu2aAybpFw==$
