col1,col2,col3
$chacha20_poly1305_aead$u+7FXJiM/T4lkTGW$dSs3RlhKaU0vVDRsa1RHVw==$0nywSiMY3u05YQyuJiDqTlPagllIGe00DZuF$ZV6qB0C32CZSRDingKB/HA==$,,$chacha20_poly1305_aead$ZbAX/04frEjTH76c$WmJBWC8wNGZyRWpUSDc2Yw==$XA0GnnP3PQ==$QxkOhv02bsNi/9NwRizxJg==$
88: 43904-33248-29496-66305,,For
$chacha20_poly1305_aead$2qG0ZUBLeJyFSNUn$MnFHMFpVQkxlSnlGU05Vbg==$5O3jL82KBC6kT6kso7Bjs3wsa6TGuio0+n+A$WroUNFpnSnDkz73tFyiH/w==$,,$chacha20_poly1305_aead$8YtOBKMvTrCNfTae$OFl0T0JLTXZUckNOZlRhZQ==$m3DosHbzTQ==$ir8i/DaJal4rN2lQHwQEnw==$
$chacha20_poly1305_aead$pPXxYZ3J5VzBUOPV$cFBYeFlaM0o1VnpCVU9QVg==$JZ+9N/QiEXNTItdBN47wjKEozBnVcU7cs6rP$5F0d/UGF3Ng4SZN2ZiehUg==$,,$chacha20_poly1305_aead$tAiDTairk3ZuKI2o$dEFpRFRhaXJrM1p1S0kybw==$N3JNKMqBqA==$l4ZIKf0uoh8+raQXQajpMQ==$
$chacha20_poly1305_aead$Vv2uF+KAuIZFBVxM$VnYydUYrS0F1SVpGQlZ4TQ==$QEy9tBKSvsVHEG1EpL2vuiBjyVRkZpvLDLec$V0cg6j5hONjlBnLUvbXA0w==$,,$chacha20_poly1305_aead$d2ooxySh4H/Qyjnh$ZDJvb3h5U2g0SC9ReWpuaA==$2Fqfv+kOuA==$me2z/69et5Z1T/VatUyuVg==$
$chacha20_poly1305_aead$6z1C5ZvjkUaH2mp6$NnoxQzVadmprVWFIMm1wNg==$uo7Pkrd4XQhTyajHys+r4Bhnhr6u31a3xMzL$kk2YFroIIhyi6ZxqKroo4A==$,,$chacha20_poly1305_aead$3Y0+n5DTz5kx7U49$M1kwK241RFR6NWt4N1U0OQ==$jeNhaRfDPg==$tqpTjAWjhJpgr+E6G4y7RQ==$
$chacha20_poly1305_aead$7twSlTDh+liA+Km/$N3R3U2xURGgrbGlBK0ttLw==$N+YQu9AtBVFVYyoOcrWkgYsHj2Qhhv6/l+I2$B3+MRyt/N1uoI0Ey5GjGCw==$,,$chacha20_poly1305_aead$4v/R25RPP8fNQnD4$NHYvUjI1UlBQOGZOUW5ENA==$J38xYhPsxg==$NsGMVpgT39qJlxBH6rLz/w==$
$chacha20_poly1305_aead$eFxsHDN2HCpZu4lk$ZUZ4c0hETjJIQ3BadTRsaw==$/PmrjsGpIUW29AyYDG/WUSTfMmBfvtNv+B3p$yMcmYGFZyqkgdZ78TANidg==$,,$chacha20_poly1305_aead$zGwfNv3DafQKXwuS$ekd3Zk52M0RhZlFLWHd1Uw==$V8QF68xQ4w==$S+oJ3RehvckiyHO2ZSfm/A==$
$chacha20_poly1305_aead$hhfybucJYH6ZUQjS$aGhmeWJ1Y0pZSDZaVVFqUw==$aUWp2/YfG9fIEztG3Y99xdjju9jL+RB3Sxsv$PO8pzdKU8VDCRpYOCCUTxw==$,,$chacha20_poly1305_aead$TnRw4uJxjj1LwXK+$VG5SdzR1SnhqajFMd1hLKw==$gtVztG/sRg==$PC7hzhYrsRSycLc2G6AEbw==$
$chacha20_poly1305_aead$UkXhGyYkjk6zTr6c$VWtYaEd5WWtqazZ6VHI2Yw==$NAAxvct2BXigpNU1KhIfeIdks8GsjB0/YE6n$KTsDpKMbICBP9p9YiiPi4w==$,,$chacha20_poly1305_aead$vtP5QwQoE6JjNnwD$dnRQNVF3UW9FNkpqTm53RA==$oF0873Zh7Q==$njB1lHbYGH5ZA32tNSROaA==$
73: 08426-62705-04394-32339,,Against
$chacha20_poly1305_aead$2VK+kiHlbEV2LlWA$MlZLK2tpSGxiRVYyTGxXQQ==$8gWffa+kWCDZvHotqhbu2R/vafGwb889Ov47$pEky/FHz0Jk01lcjhLoplA==$,,$chacha20_poly1305_aead$zr2GhDyxpFync9iK$enIyR2hEeXhwRnluYzlpSw==$zN6J5D34DQ==$ha4lKL1+jBssABzJUiFQrw==$
$chacha20_poly1305_aead$EoCNjH10qoPZ+39T$RW9DTmpIMTBxb1BaKzM5VA==$/Yce4eliJsiOEYNQb7hD9C7kD7p8UYJTh81q$bOka6xFJ3SPj1n2I0zKdcA==$,,$chacha20_poly1305_aead$NSG2s+z20V9bLA5s$TlNHMnMrejIwVjliTEE1cw==$ZndXc30+bQ==$U7SMwt5to3Vcr5Nua3JkZw==$
93: 95925-97635-90560-66756,,For
43: 11008-02026-78429-20828,,For
$chacha20_poly1305_aead$G/r7ZvyXNz3/wOPw$Ry9yN1p2eVhOejMvd09Qdw==$xmKFOOkXTG/zCEAtjPeCidhu1QVtO/jN9ZVD$33tjLBg8ZIE9jQxxj8URrw==$,,$chacha20_poly1305_aead$TBKyC8zTqlJhsROR$VEJLeUM4elRxbEpoc1JPUg==$moTd0zOn/Q==$OHowmq1J/SfWA25jriqr7Q==$
$chacha20_poly1305_aead$mdkrteIZ70d/0GM/$bWRrcnRlSVo3MGQvMEdNLw==$TWGTrUWp2HFn9GcC2hzSvBRL1tEb2oo+aspY$UZJcmTHXK5YFBMsG8gRq2Q==$,,$chacha20_poly1305_aead$8sqGKZRA8pyRIMU+$OHNxR0taUkE4cHlSSU1VKw==$sVzMBbReoA==$a3+P2xbr0LjB8Vj8NIFMTQ==$
58: 60699-55226-68826-18812,,For
93: 61814-42211-68916-70896,,Against
$chacha20_poly1305_aead$xtVBQSCBMlRzzY+j$eHRWQlFTQ0JNbFJ6elkrag==$CvjBJkaz1ts+kDu7pRZQpupVqbBTmhu7LOV9$qrAKfyUSUW2SvEK3S9sMlg==$,,$chacha20_poly1305_aead$8OC4AKK5AAagAGhb$OE9DNEFLSzVBQWFnQUdoYg==$5GycaLNOBw==$TDX+X9l7YgwGhUSvlFVDbw==$
$chacha20_poly1305_aead$8qpyopTg8Ezecr+o$OHFweW9wVGc4RXplY3Irbw==$DBFsFZ+Md3yuDzYkgqnb17JFIlc1OA4hdGiw$UTBDAk2jCcDrt0Ym7vK5gA==$,,$chacha20_poly1305_aead$Y3Pt+Gk7idb+OyDf$WTNQdCtHazdpZGIrT3lEZg==$cmW+F7rWlA==$e2hqfD3hZte+69tj5rX8hw==$
$chacha20_poly1305_aead$1b7qU1/QALUi9N+J$MWI3cVUxL1FBTFVpOU4rSg==$bLp8LxJE/NU62rwNymRFgTY6T1lbWW1+RRuc$bWmdLLYlzCI+EOat9IEUBg==$,,$chacha20_poly1305_aead$wuNE5mrOkMf1gT7u$d3VORTVtck9rTWYxZ1Q3dQ==$sSiCN3Awwg==$p0KhJDmYG9Oq445M8DCJIg==$
$chacha20_poly1305_aead$3ENhSWsrwB4AsKCX$M0VOaFNXc3J3QjRBc0tDWA==$U9Apz0BlSCtui4hrSLC3IIxOjXiBIOLY5y4Q$lUrqccMRf/6iaFG8COHy6Q==$,,$chacha20_poly1305_aead$70j8xwbFpGq/Vwwr$NzBqOHh3YkZwR3EvVnd3cg==$HOJlOwUo8w==$lBlfnTM6MsJySCmJX/VigA==$
$chacha20_poly1305_aead$cGC24NE0KOexnZar$Y0dDMjRORTBLT2V4blphcg==$nn6cKMAqGXm9ksj7s4eo+G+s2m56K2kPWKX6$7IW/pGHYtPM8tt+TgvLOxA==$,,$chacha20_poly1305_aead$M/Ht2sFclUQ7TOZ1$TS9IdDJzRmNsVVE3VE9aMQ==$LM3uWO8Y8Q==$h2LXJ/UNNgz7cTEe6gVaTA==$
$chacha20_poly1305_aead$iBBa1yQmH53Qw+xB$aUJCYTF5UW1INTNRdyt4Qg==$AcjbZifA4ZEsk6ZTFnb2ozf8vPlP8sYPUZ6y$6px8q1b1yuD1MVghxv0AXw==$,,$chacha20_poly1305_aead$JiZK30IVq15ZN+0o$SmlaSzMwSVZxMTVaTiswbw==$J24WSavYzA==$WL6PgTec8Cg1UmOPjMH+Jw==$
$chacha20_poly1305_aead$x58CJs7mnoV5pMmv$eDU4Q0pzN21ub1Y1cE1tdg==$fCG0oeCAMQfMskd7RCwtIkudHUaErVxPcm3M$mYMS7PCD+jt71azV5ZZnaw==$,,$chacha20_poly1305_aead$EUQBlcDxlriXuwbJ$RVVRQmxjRHhscmlYdXdiSg==$GHipgpuc0w==$1rLjQ+ONhZr72Tn/Ql5K2g==$
$chacha20_poly1305_aead$vxiuvYx0QjhBRInW$dnhpdXZZeDBRamhCUkluVw==$jYWrWPbfG0g9GCe+NvMH6x043QCNvcpwGARj$wS6kMakGOG3zuFhdvHWupA==$,,$chacha20_poly1305_aead$7TSQ6cvBqdsQ2w48$N1RTUTZjdkJxZHNRMnc0OA==$BF/SN1qNdg==$ppMiGxX+z7s06J2YCPyHMQ==$
$chacha20_poly1305_aead$qnqw3XDUxejCr2gl$cW5xdzNYRFV4ZWpDcjJnbA==$a5fWmESvyKaeH4Y3xcdbSFWFFgkzIB1K5N/8$lMLkPOuwLvdHRxsJIUiGKg==$,,$chacha20_poly1305_aead$pm29/p+XSoEHm+Is$cG0yOS9wK1hTb0VIbStJcw==$YZqoT5O5mg==$gJsqxxDDlGrQ/Il+7gXfkA==$
$chacha20_poly1305_aead$5NfakEDA/6AdjwUn$NU5mYWtFREEvNkFkandVbg==$X7SMnp2myyvDgZGC7/p8M+r9OW7kDDP1XMQF$NqKo+qv4a5LCp99NmxcSxg==$,,$chacha20_poly1305_aead$6Mx/VEYm/G3FjBIl$Nk14L1ZFWW0vRzNGakJJbA==$xDpmNwaTWw==$qOc1+CjLaQ/h6WfEsVBm0w==$
$chacha20_poly1305_aead$IyH4if1anO2ZEPDS$SXlINGlmMWFuTzJaRVBEUw==$QoufBpj1PJhYWyiRX24waS4zr8eLTZQZZXBj$vJSGjocmtBw3d9r8Y2OyQA==$,,$chacha20_poly1305_aead$oVtPsYlTi8zZ5oFd$b1Z0UHNZbFRpOHpaNW9GZA==$lDK2sg4MYQ==$/2Jm2XtZ4YcKrku8UdcbSA==$
