col1,col2,col3
$chacha20_poly1305_aead$JSWDGRP9WKP050Sp$SlNXREdSUDlXS1AwNTBTcA==$3EkGN7CeWcm4SzNvoItalVXMrem+ST2/kOa0$P0uoFfxp7Py26pVKtUcIjA==$,Not Voted,$chacha20_poly1305_aead$ZKJTOpi4sEggbLVK$WktKVE9waTRzRWdnYkxWSw==$nHrgQlEiKw==$miclRfcQOr3d40EK1XtTlA==$
$chacha20_poly1305_aead$Mn6aH9SD6l9o1JpY$TW42YUg5U0Q2bDlvMUpwWQ==$D90YeEZBIXfJZ/6mJeQBtIMHJ8b6W0q/97gi$Z8+9rx1nCpt4FpFdK9XOMg==$,Not Voted,$chacha20_poly1305_aead$t+DTf8JayNL2MR2w$dCtEVGY4SmF5TkwyTVIydw==$ccFHa/5EVg==$1JCKfL9E3rOJG2cSuq7qYw==$
43: 86565-50960-72173-20855,Not Voted,Against
$chacha20_poly1305_aead$TBUu1duJFMGv/1+a$VEJVdTFkdUpGTUd2LzErYQ==$xhXJa0ZcTo8P6tAwRoVifx33zQchNg9SUBGv$axIkLxdfO3KHBhswbGB02w==$,Not Voted,$chacha20_poly1305_aead$3CeXKMacqE+LkFf3$M0NlWEtNYWNxRStMa0ZmMw==$Unte3EG40w==$89IRgCyh8J8wnooD9perbQ==$
$chacha20_poly1305_aead$0Ut8lNf9PMuTpfkj$MFV0OGxOZjlQTXVUcGZrag==$auFZNWXSfqaSiIrkcaOJwQCyBgOMC81fOReQ$dv2OyGgMub46Sf4PQ9+Nrw==$,Not Voted,$chacha20_poly1305_aead$hvGjxM6hkIdeU0Cw$aHZHanhNNmhrSWRlVTBDdw==$mLjUQ28njg==$vdb1zPa0hmtU5yYZRWwprw==$
$chacha20_poly1305_aead$sG68AzpPQHQrlUXE$c0c2OEF6cFBRSFFybFVYRQ==$ZihCccT+yry4CjnCTVX2L1Ru0LBzxkNzf2sv$Btp3zqaWPWJYBIgATZGVUQ==$,Not Voted,$chacha20_poly1305_aead$gUccXzFxDY5J8ppT$Z1VjY1h6RnhEWTVKOHBwVA==$UymvpW1igg==$1Gaj4iU9WYA4PYHWu5NmXQ==$
$chacha20_poly1305_aead$4iBYd08Gu6qNhnPC$NGlCWWQwOEd1NnFOaG5QQw==$DBWTiDPqz3cB8hHQYWLgruLsnJZUzoigrkZ3$lme3b601G+/m+9kycpZiQA==$,Not Voted,$chacha20_poly1305_aead$6W2us4mm5tmF+JeQ$NlcydXM0bW01dG1GK0plUQ==$d7iAREoVww==$EiAsp7v9IzBxt3mIuzrXKA==$
$chacha20_poly1305_aead$0GOpLsMfWpxXdHqG$MEdPcExzTWZXcHhYZEhxRw==$DYWHW3Bw8IFOugf/vNljjvsY/KxAD94D4hEH$Hdl+lonCl8URt0QL4zfkuA==$,Not Voted,$chacha20_poly1305_aead$MlcKyZsjtdmOXNtr$TWxjS3lac2p0ZG1PWE50cg==$vByW4c/iSQ==$W8SdK7hoXg03TTsq69dctA==$
$chacha20_poly1305_aead$DusIEFk4H2j4KpsQ$RHVzSUVGazRIMmo0S3BzUQ==$EcbsJZ211zCI/cuIyw4gon+dL5gFvUC7AoiZ$fH/+uf8+WhJ+Nj2YCLqrUg==$,Not Voted,$chacha20_poly1305_aead$LOPWmYj9pVgSyIto$TE9QV21ZajlwVmdTeUl0bw==$wCN+f/63ug==$zwhIQqAltu5iFlORMkAVPA==$
$chacha20_poly1305_aead$8n0M9rUsVi9ETbRw$OG4wTTlyVXNWaTlFVGJSdw==$AvbEY8WOg+RKTaeFYaee5+EXHMzOGsA8Mu7z$/QjUWbFR2korXvUMvK+c4A==$,Not Voted,$chacha20_poly1305_aead$iKQrzx3pPmhQFKVP$aUtRcnp4M3BQbWhRRktWUA==$b3txgQjKXw==$M8CAO4xYA7Wl1MaTiMqcVA==$
