col1,col2,col3
61: 96384-34634-73091-98409,Not Voted,$chacha20_poly1305_aead$GRjATFY27cDBHBIR$R1JqQVRGWTI3Y0RCSEJJUg==$R6KftFs9Vw==$Xh4hHkpRTZiphL4s+EfoqQ==$
69: 23258-76403-00271-71372,Not Voted,For
89: 47126-20224-42491-68844,Not Voted,$chacha20_poly1305_aead$Fz90wJb/TA9osVpN$Rno5MHdKYi9UQTlvc1ZwTg==$HjC8O/LBuQ==$S7uWESp5nfhQeslWuTs07w==$
88: 60806-05799-47171-27137,Not Voted,Against
41: 64244-57422-59989-67610,Not Voted,$chacha20_poly1305_aead$oRVY0a+Fbm3I81qm$b1JWWTBhK0ZibTNJODFxbQ==$7w3KK0VhPA==$9bhN85XmFZrmcs1Ocz2QpA==$
76: 96339-29766-93792-19686,Not Voted,$chacha20_poly1305_aead$0ZXJbWN7eq7uJgLC$MFpYSmJXTjdlcTd1SmdMQw==$iHZbE+Driw==$0glED2fIur6aWgqMRYZTKQ==$
07: 79112-76511-79572-34508,Not Voted,$chacha20_poly1305_aead$l0XlWToXlsX3z+cG$bDBYbFdUb1hsc1gzeitjRw==$ltTYkqexhA==$kXxArdziKBbVkLG2lE+rJg==$
34: 69951-02774-15392-72119,Not Voted,$chacha20_poly1305_aead$Rrh6pSXfoungiey4$UnJoNnBTWGZvdW5naWV5NA==$f6CIgaUpTQ==$QbtFR+vw8Ii+3fqGTciB7Q==$
48: 45065-59033-73307-19253,Not Voted,$chacha20_poly1305_aead$uq08uh8cU3HMsaCT$dXEwOHVoOGNVM0hNc2FDVA==$NAqQMDnnyA==$u9bkVjA9P2Asy+7K5xg/2w==$
77: 25157-91109-11378-60149,Not Voted,For
65: 44255-86376-77817-64749,Not Voted,$chacha20_poly1305_aead$jU+XfhNhgWaPaMKO$alUrWGZoTmhnV2FQYU1LTw==$3nyWRNnm6Q==$7/FvGTv09xjDIhS2DaPZKg==$
98: 30683-53435-97158-62750,Not Voted,$chacha20_poly1305_aead$9GmWx1+du0+CAX6N$OUdtV3gxK2R1MCtDQVg2Tg==$26eO0qz1JA==$dLDllmAdm5kjdPCC5Q0fvQ==$
16: 34382-94926-89788-94539,Not Voted,$chacha20_poly1305_aead$dqq2m5kH81nCmWGu$ZHFxMm01a0g4MW5DbVdHdQ==$GhlxLPr2hQ==$mFOs5GJfcg0yUJyy9xReqw==$
96: 96870-23410-40961-11143,Not Voted,Against
86: 74270-78203-45434-95970,Not Voted,$chacha20_poly1305_aead$iaNIN2X3FWJpY6Hc$aWFOSU4yWDNGV0pwWTZIYw==$ke5J1xJxDA==$4t37wZiWC2Vgs4K61dQStg==$
18: 91794-08732-40538-52968,Not Voted,$chacha20_poly1305_aead$L5yUl1MzLxjnb3T0$TDV5VWwxTXpMeGpuYjNUMA==$q7f31jlx5w==$7Ysif6jbfT83/cvY2SsI6w==$
05: 09489-47973-80138-97824,Voted,$chacha20_poly1305_aead$aFqVd1hU3rwyqZl6$YUZxVmQxaFUzcnd5cVpsNg==$dGU/vEwcVw==$PSncgMZmBGyaxulWgVioOA==$
69: 10360-06059-31510-93152,Not Voted,Against
55: 19721-66431-15518-74540,Not Voted,$chacha20_poly1305_aead$oM/xT84TKyJAtORD$b00veFQ4NFRLeUpBdE9SRA==$Tg/c8+29LA==$EmqOl4UcWwbRlA7FGcSE8Q==$
68: 12935-52355-34878-72461,Not Voted,$chacha20_poly1305_aead$HrDZczk2Kz8nGjbL$SHJEWmN6azJLejhuR2piTA==$qgroSM8yQw==$vFBD1oExNc4a2gXavhAs8Q==$
37: 14582-90821-07148-93134,Not Voted,$chacha20_poly1305_aead$8vxTdFExt2lpUPAh$OHZ4VGRGRXh0MmxwVVBBaA==$66okj54jfQ==$M/FTGT3aYlruGyxjpYwBWA==$
47: 67520-97545-96717-40033,Not Voted,$chacha20_poly1305_aead$b8W3/I2EAX1sPQrD$YjhXMy9JMkVBWDFzUFFyRA==$1zzGGOY9PA==$jAkg2djpurLAWY2HDwT19g==$
22: 73271-42068-69195-47450,Not Voted,$chacha20_poly1305_aead$n1YEJxeup4ejFa7I$bjFZRUp4ZXVwNGVqRmE3SQ==$vj9u90KRKQ==$OysueKDyzsjUkWhIh5gWug==$
50: 45830-78591-65199-95123,Not Voted,$chacha20_poly1305_aead$Vh/aVnGavAhxbDR+$VmgvYVZuR2F2QWh4YkRSKw==$jIWy1YR1+w==$grDBZ9MWjuCf8u6V4gnVAw==$
36: 33392-92252-84675-78131,Not Voted,$chacha20_poly1305_aead$LkJWIjhdvTMybB/2$TGtKV0lqaGR2VE15YkIvMg==$XEblqhF8Cg==$MrdxPlZvEOBBfkswMXKhlA==$
21: 80912-66404-19253-67205,Not Voted,$chacha20_poly1305_aead$qAo39FiBNrjIh8qA$cUFvMzlGaUJOcmpJaDhxQQ==$hEjY5P1N8g==$rHx0Mvjb2EG8KyLHsT0oNA==$
56: 51509-22024-78104-53129,Not Voted,$chacha20_poly1305_aead$mYLiUDMmWtEA28fd$bVlMaVVETW1XdEVBMjhmZA==$2S3SrfgLxg==$tyNv6mxLNQSEDsZfJ7cj1g==$
32: 22529-15770-30223-05519,Not Voted,$chacha20_poly1305_aead$3L0og8A9WPbTsQv5$M0wwb2c4QTlXUGJUc1F2NQ==$+H9ZrCjsng==$ZHv0BSu6+jtDFUPSG6dSqw==$
58: 12386-95150-62264-38063,Not Voted,Against
61: 87267-29388-79149-75558,Not Voted,$chacha20_poly1305_aead$WtLLWmGet9R+UT81$V3RMTFdtR2V0OVIrVVQ4MQ==$iLR7pw26HA==$nNdZA5bQ53wzBykh8OnCsw==$
77: 15879-23528-18920-95277,Not Voted,Against
42: 67719-63010-01270-74207,Not Voted,$chacha20_poly1305_aead$WJN4WHIyhbH22eP6$V0pONFdISXloYkgyMmVQNg==$ewiYWzeAxA==$nwCnWQILhiNEZoMiWN6pTQ==$
02: 09065-31123-78807-71769,Voted,$chacha20_poly1305_aead$eN7Dn0e/N/o1DePx$ZU43RG4wZS9OL28xRGVQeA==$Vyox172vPw==$YZ02j85Wn+8qQgQXng4msQ==$
42: 76043-96555-64451-27560,Not Voted,$chacha20_poly1305_aead$aC+htdUuomb3PRKO$YUMraHRkVXVvbWIzUFJLTw==$P2RWcaJG3w==$8aeizcmOaSMiOsvLA+TbUg==$
29: 83784-34616-24112-12043,Not Voted,$chacha20_poly1305_aead$Ih+MqQVbVTiQS+Qu$SWgrTXFRVmJWVGlRUytRdQ==$OmmyKZuicQ==$eelVRJr96hCwkUgqKt4rzQ==$
78: 85557-56045-26408-39053,Not Voted,$chacha20_poly1305_aead$m4ovxulYpAfSABpT$bTRvdnh1bFlwQWZTQUJwVA==$R/dzA7fqRA==$D3XukIiOvtKSYXmdv7Loqw==$
70: 74126-58476-71129-26534,Not Voted,$chacha20_poly1305_aead$h9/QEpvBqLAr3u0R$aDkvUUVwdkJxTEFyM3UwUg==$gS7YbeSW2Q==$CDaVJYftzKknBpGveH2YTg==$
07: 44516-11693-72614-72579,Voted,$chacha20_poly1305_aead$LLJPL1EgEGpB9CXu$TExKUEwxRWdFR3BCOUNYdQ==$DfPeCKia1A==$HtxDt58pm32z710nOucymA==$
59: 66341-81191-16012-29054,Not Voted,$chacha20_poly1305_aead$358KoO/RpTJmX2dZ$MzU4S29PL1JwVEptWDJkWg==$NRUrRHZm6g==$dGwtbbiHXMfCmPoAF98a/g==$
32: 82820-06275-81056-55550,Not Voted,$chacha20_poly1305_aead$+/OIIMRv2wbU8c80$Ky9PSUlNUnYyd2JVOGM4MA==$O5hREqYhNA==$OiiRVZkxaxpu+zn5rgOq5A==$
64: 75161-23401-04312-97176,Not Voted,$chacha20_poly1305_aead$bQekfiSRqoeEZ0Gv$YlFla2ZpU1Jxb2VFWjBHdg==$jg6/XaavOQ==$YttDjWcnL81xF8M9yVrCIQ==$
19: 85557-91839-58593-14573,Not Voted,$chacha20_poly1305_aead$85pV7fpwbjCfRb5O$ODVwVjdmcHdiakNmUmI1Tw==$Qp1xV0RsBw==$m/q5JAWEEZ+hsCdTS5Ym0A==$
85: 98201-47577-56243-88446,Not Voted,$chacha20_poly1305_aead$FA0qWP+rAlW/0wZX$RkEwcVdQK3JBbFcvMHdaWA==$Ah1ObjSUKA==$vDL98rs+W+xvP+nOmGiQYg==$
