col1,col2,col3
$chacha20_poly1305_aead$bs/0BUFhYGvsNW/d$YnMvMEJVRmhZR3ZzTlcvZA==$sdqTUY4Z0AnRM9BmrSzJnxF5COtB8Ya2K76e$kbEEt1ofoz6YZ+FmHJci+Q==$,Not Voted,$chacha20_poly1305_aead$CUHq5TEFeVf+d+AO$Q1VIcTVURUZlVmYrZCtBTw==$PSQWLedz8g==$AhpIVNZT9rB8z8e/g3TZ7Q==$
$chacha20_poly1305_aead$vIiiFNf2dej4LoOh$dklpaUZOZjJkZWo0TG9PaA==$OS818bDSkSQW3qZl6crxOOyDKeHRk5Z44Ez/$jzDRE9+wXlotfOiqRMByJg==$,Not Voted,$chacha20_poly1305_aead$6MxyeTJW+hzx5Dc/$Nk14eWVUSlcraHp4NURjLw==$EeAxBQAS4g==$arhZqr7F294M04zMpC2Axw==$
$chacha20_poly1305_aead$xAclvO9H9JMeNuJ9$eEFjbHZPOUg5Sk1lTnVKOQ==$msRcn94IWQuHvwq1OGWgzewxbGpicvihS1HI$J14P05R4bzJ76lTmTMJPbw==$,Voted,$chacha20_poly1305_aead$LsNY5n+v5FZ0xxf/$THNOWTVuK3Y1RloweHhmLw==$V45VUzEUCg==$spJhXCtvL0/ygMnD3kHXjA==$
$chacha20_poly1305_aead$xSZhxs6Ad07scYtL$eFNaaHhzNkFkMDdzY1l0TA==$DzZm90yM0xcsntaOFTtGbjAUubmu1na9PJrZ$Myw1k0RlEDk6jByTdllCxQ==$,Not Voted,$chacha20_poly1305_aead$OfSfS3nV375qu72f$T2ZTZlMzblYzNzVxdTcyZg==$U1usqgaX3Q==$q6O/Sdw4S0R6qmdquOhZDA==$
$chacha20_poly1305_aead$Cx0FHMA8Kefu46HP$Q3gwRkhNQThLZWZ1NDZIUA==$SwJ8xsyyTIE2hUktaOGjZu9/5fi+OxnZPGD6$noLP4FizmseEVZwO/BafdQ==$,Not Voted,$chacha20_poly1305_aead$VlQwN/MF9s2rxM9T$VmxRd04vTUY5czJyeE05VA==$JNCTeVcLdQ==$ZwqYEYPyvEFYknSi2Gbrrw==$
96: 96870-23410-40961-11143,Not Voted,Against
$chacha20_poly1305_aead$vHlA38KVQ8sy22/l$dkhsQTM4S1ZROHN5MjIvbA==$jLGAt2oX4Rp6FEl2Ioq5hcqrd95DdhKSeF+F$cUVqrIxjmOEQIOdKaJtH9g==$,Not Voted,$chacha20_poly1305_aead$upkYOCPuOaTbDIxJ$dXBrWU9DUHVPYVRiREl4Sg==$+CFe7pquZg==$bUy2jAg2fGBlU4jbmkeR6A==$
$chacha20_poly1305_aead$pMFPywsqsFqXUaeV$cE1GUHl3c3FzRnFYVWFlVg==$L/zO/GTiMzhFokukceW+6mI3wNWOxFxRe9PP$0i39PXhxD/Ahknvm9uTagg==$,Not Voted,$chacha20_poly1305_aead$cqNvVINq3accejto$Y3FOdlZJTnEzYWNjZWp0bw==$EbGuD0mjjA==$iz4cT6jxeJsA4p57hW6lfA==$
$chacha20_poly1305_aead$AWK+FdvJ7kZXqOHd$QVdLK0Zkdko3a1pYcU9IZA==$lfDz5f87JitfGy8cgltg+9NEG0WDiofiiW3H$qcCzRkxdriYtX9YDC04eOw==$,Not Voted,$chacha20_poly1305_aead$8kVeZxKtPvwadCxN$OGtWZVp4S3RQdndhZEN4Tg==$Z355Dk/KLw==$8/uzcmN3LbIMxkcE/1s9Hw==$
$chacha20_poly1305_aead$mJqWBh9pRWseWWXR$bUpxV0JoOXBSV3NlV1dYUg==$x0+zBNsI2Qh7Hh5XQj3LvOkwixbiaPHQA1l6$/qo4ujOQydbbkVeMKcLIvg==$,Not Voted,$chacha20_poly1305_aead$oDwh5IVH6TD/p0lj$b0R3aDVJVkg2VEQvcDBsag==$oZNFOOkHDA==$qIlssZAzNAQzKEZK6xTgMw==$
