col1,col2,col3
$chacha20_poly1305_aead$LB28hYHuKOMcaluz$TEIyOGhZSHVLT01jYWx1eg==$w6/fLx6OoVYZtw97eV6B4acISGAn39fRjxb5$GcAtrRXCoMp+yVaMIIptsA==$,Not Voted,For
93: 61814-42211-68916-70896,Not Voted,Against
$chacha20_poly1305_aead$s3GznlRFMSEPDcn7$czNHem5sUkZNU0VQRGNuNw==$0yuvhxtBRv0wcoJSAiBXxstxPXuBCw0ALSNW$hxyvHMORazT2wbRilrVCMg==$,Not Voted,Decoy
$chacha20_poly1305_aead$dHIyev5T4yx6L94B$ZEhJeWV2NVQ0eXg2TDk0Qg==$c2mQp8YMTb6tOlw9m29bPn/xCZXCYeXyBs0B$cOiL9hLm4fHrcGv12EMbeg==$,Not Voted,Against
$chacha20_poly1305_aead$OJu4Yv8GDL5qdj4a$T0p1NFl2OEdETDVxZGo0YQ==$OMsM7MM4Udth7ybK0s1vt56u+DTl4tElmY19$8oWMNBAxJGVK9dc2WpUTAQ==$,Not Voted,Against
$chacha20_poly1305_aead$uQNNeIhCfF/FhP/C$dVFOTmVJaENmRi9GaFAvQw==$RWd/g9QOudkf3hggumZzOrE0cDM8ri3t4uFg$mNZ7Xzslq7T4gWGv3hEkBA==$,Not Voted,For
$chacha20_poly1305_aead$BF8Kf2JtigZHwCt3$QkY4S2YySnRpZ1pId0N0Mw==$L3xOos+7SraECxvsyKIf29scJPtSrdiOMQAS$h6xGUKldPRhtcrVWSfTVZg==$,Not Voted,Against
73: 32366-88842-52076-65261,Not Voted,For
$chacha20_poly1305_aead$7pTqKbFHKvFwhZPa$N3BUcUtiRkhLdkZ3aFpQYQ==$oPbq6EXenKHGo/VLhm8fMHEMuWE2aMOd3Wc/$QvVJGl6LdoDi4EuUgneH7Q==$,Not Voted,For
$chacha20_poly1305_aead$06OWSfy7gx9zfdeX$MDZPV1NmeTdneDl6ZmRlWA==$n1FXfyGfo/eqoD0Ly0PezHecx/VMJA6wVCIC$cR/yPOdDdEPDHs6QlcxATA==$,Not Voted,Against
96: 14032-73505-82848-99165,Not Voted,For
$chacha20_poly1305_aead$Bw6q2TGbPYFR07Qz$Qnc2cTJUR2JQWUZSMDdReg==$ShTE7wCEMNsCYsWu1FRhO90cJGOnvAHhzNTW$ubc2CB/nYLBq9UJPJUaa6w==$,Not Voted,For
$chacha20_poly1305_aead$29sgUmVNOuasYOHT$MjlzZ1VtVk5PdWFzWU9IVA==$+bqAeEocRptA5ZmQ33m71yIDO+CkOxnYpHmX$ueLiLv23uw+dfTlpiU+T6A==$,Not Voted,For
$chacha20_poly1305_aead$hn4SPZtHyg3h/LgA$aG40U1BadEh5ZzNoL0xnQQ==$/Lvo2OxElR8uVx31ZZh+OhIkuk5R7///ElhI$9PoEqQsWK0LhQBgBDc5MFA==$,Not Voted,For
$chacha20_poly1305_aead$NF4SLpoHtiUUZ5Li$TkY0U0xwb0h0aVVVWjVMaQ==$1F/UD1ewvbobmanUwM4yrOiVxAYsB+YBxPvu$8xUaSk1fkpM78NKCWy5DmQ==$,Not Voted,Decoy
$chacha20_poly1305_aead$0ubcCOpE+2KgxXyA$MHViY0NPcEUrMktneFh5QQ==$SQaSwIIM2gAaA6P/qQwQu65u6O+eBKKvyWBI$RaZGU260MNyO0kbYB07vjg==$,Not Voted,Against
$chacha20_poly1305_aead$gD17mVPySAGITJgP$Z0QxN21WUHlTQUdJVEpnUA==$0U1uLMv5iGvwmcDO2KVuKDQ/4COnNrvkNMfg$AtxJbrulTys2Kz1FGGVIRQ==$,Not Voted,Against
13: 77826-27678-79383-03818,Not Voted,Against
$chacha20_poly1305_aead$qvblnzXrid3KdiOw$cXZibG56WHJpZDNLZGlPdw==$90GUNuQ3uwyertgqSY6/y9ZMolo6Dr//jPZl$VjpGeTmcfGrYbe+3T+bKNA==$,Not Voted,For
