col1,col2,col3
$chacha20_poly1305_aead$TjBlvUxYX6Fsb6Zm$VGpCbHZVeFlYNkZzYjZabQ==$xuo2IarI9MmU3XU88/pVltnroVb0p34Vmwpd$XCS+MABnMHLO+vhmwKAkgQ==$,Not Voted,$chacha20_poly1305_aead$f02zwSqGqmSbhefK$ZjAyendTcUdxbVNiaGVmSw==$RHZJjJthQA==$KpBSHtoj9uSFmdCBQPOkCw==$
$chacha20_poly1305_aead$zrFmS1+fsn00VZri$enJGbVMxK2ZzbjAwVlpyaQ==$IvnTWnhPEej1lCUj2grcAdZ3KMGZ0zP59+U4$K7y5wQEZZDspbUQosftF2Q==$,Voted,$chacha20_poly1305_aead$cPiHmMA9ouyMRRKI$Y1BpSG1NQTlvdXlNUlJLSQ==$qBy6TSXbgQ==$Hpcgd/Wf4twOR7m1OSbgOA==$
81: 53705-85098-42004-30287,Not Voted,Against
$chacha20_poly1305_aead$WBr0y+1rg6drQJO6$V0JyMHkrMXJnNmRyUUpPNg==$xsCOy/vZ48bCWjT6HgiWuLZpOHNef/lajX8k$J5SGtCFAa0PohWfAZ76xyA==$,Not Voted,$chacha20_poly1305_aead$btKaQKPctvLvRTTL$YnRLYVFLUGN0dkx2UlRUTA==$eJpMk13nFw==$qrsQRedZg/BNQcIllsF52Q==$
35: 93828-00451-71633-82794,Not Voted,For
$chacha20_poly1305_aead$rl7B2oV6b4JeXTH8$cmw3QjJvVjZiNEplWFRIOA==$7aC9I/20xWE2vCjjFsc5DYAWXCDYtjtkO1sO$/CssgewKh13rYpamGlgzoA==$,Not Voted,$chacha20_poly1305_aead$Z9QuEz7MaiDnDzOP$WjlRdUV6N01haURuRHpPUA==$JyXIzHg+Yw==$Lyi4bYQNaOLb5EvjYPOJHQ==$
$chacha20_poly1305_aead$pSPFCONdFN7E35qL$cFNQRkNPTmRGTjdFMzVxTA==$7EcKT3ZKsFfdH7mhuffQsj5+RYOxQX0FDPyl$d++XV5M6fCdqZpIlamdmHg==$,Not Voted,$chacha20_poly1305_aead$OK9vIBLYKPN1E5wE$T0s5dklCTFlLUE4xRTV3RQ==$IWciGpJgeA==$trSBieJgcbmfUAFBZr0s3w==$
$chacha20_poly1305_aead$Rh0C8BvtbDjHpyZJ$UmgwQzhCdnRiRGpIcHlaSg==$Hu7yqr+2iN/wGw3LE6zLbOh6NdYoNz1lQCAH$oYzwAm25IaqFlkaextA8ow==$,Not Voted,$chacha20_poly1305_aead$YJiokdRnhn2hr6By$WUppb2tkUm5objJocjZCeQ==$yz0syDboyw==$Phjx5IAqVRllXkz7KKbMsw==$
$chacha20_poly1305_aead$3eUyQw+upC9a71E/$M2VVeVF3K3VwQzlhNzFFLw==$qykeTPRVy+AmLhZ0ZHo9CgtUJyKlHaQtX+e8$gDZrJbWzRcHGZ1MLUgGe8w==$,Not Voted,$chacha20_poly1305_aead$yLgFJ/PhcoYNaEb5$eUxnRkovUGhjb1lOYUViNQ==$ePBtCv5nkg==$lxuet/nDxGpSZRA8JckxQQ==$
88: 43904-33248-29496-66305,Not Voted,For
$chacha20_poly1305_aead$B6zlyexRrwts9mtm$QjZ6bHlleFJyd3RzOW10bQ==$AeaDesFcp4dCDx17JlttBrFeGmRtRE5ihkVA$hrOlrcz39KpMHLXw1rQDmw==$,Not Voted,$chacha20_poly1305_aead$LNzlVj0JYTQSHpUg$TE56bFZqMEpZVFFTSHBVZw==$4M8l8qLf7g==$30nTHDFVnd+jYt7Ui27rRw==$
$chacha20_poly1305_aead$UbcL8vVMTg2bRAf2$VWJjTDh2Vk1UZzJiUkFmMg==$abU/zsprLiTc/uaweKraqW4taytxgxyP5MiT$dtTe6NPB5Ix2qW/jeNfCsg==$,Not Voted,$chacha20_poly1305_aead$Zj10CTjc1+KAJIMA$WmoxMENUamMxK0tBSklNQQ==$FLiZbQ0ZaQ==$OgTNIioq3LgTfkbsGa9x4g==$
$chacha20_poly1305_aead$gnjNj9LiuWdK5Kk1$Z25qTmo5TGl1V2RLNUtrMQ==$8jGvDRAlwr22PUbdZwyZeR2S4QxB5UylKzD5$n5ZMJ24eG6o6dzUoyAdCcQ==$,Not Voted,$chacha20_poly1305_aead$g9BDsUTlSiEeWMI8$ZzlCRHNVVGxTaUVlV01JOA==$RJsZo/5KdA==$Z9X1c4DHtPmFCoBMBEouxQ==$
$chacha20_poly1305_aead$o69smJKz3yF4aQXs$bzY5c21KS3ozeUY0YVFYcw==$yrBvR7LWQ+wpV9TkVBC16qkKFPXhqgi9MJCD$EPJDEjSC7YHlzLvIOQhnSA==$,Not Voted,$chacha20_poly1305_aead$JrVSwcIoT/F9U1xG$SnJWU3djSW9UL0Y5VTF4Rw==$ISkvA91ypw==$xuPrYhcDZ4h5DudSfcyTmA==$
$chacha20_poly1305_aead$1DcY+BnLhDfcA/sG$MURjWStCbkxoRGZjQS9zRw==$kDp15QqMxMwm1u7k8OjaBxfAa2WqdvIktQfV$pczNfzbZIaJ+FMVPkFRENg==$,Not Voted,$chacha20_poly1305_aead$Jph71su5orLAkVcP$SnBoNzFzdTVvckxBa1ZjUA==$4Guc6BMJvQ==$hgI9Btpuiv0quY/7AsQbaw==$
$chacha20_poly1305_aead$T0MUGuRYyJvEpwoB$VDBNVUd1Ull5SnZFcHdvQg==$k6kcYO80IpSvAaSLhc51DAvM5MgybMwZT24K$Qdp9HHQj2CHGRzp7ddGKZw==$,Not Voted,$chacha20_poly1305_aead$pN0qfHKfpRE7kA9y$cE4wcWZIS2ZwUkU3a0E5eQ==$JuAxqhcSeA==$eENC0gPXYyjRvDe1upzrXg==$
77: 25157-91109-11378-60149,Not Voted,For
$chacha20_poly1305_aead$ZQuH7ZvvsXatyRRI$WlF1SDdadnZzWGF0eVJSSQ==$Wa6L4eYKOPirC6hBCWXPZzLzsZ9isuiDq1XU$vQYEWAHy0fe4shU2Qs32MA==$,Not Voted,$chacha20_poly1305_aead$iQFzSgvkm6mipfIa$aVFGelNndmttNm1pcGZJYQ==$9NITm0xogw==$AOCqgey0bizGnO33oqHtwA==$
