col1,col2,col3
$chacha20_poly1305_aead$WBw0JbHRdz2hz8RP$V0J3MEpiSFJkejJoejhSUA==$IERin0BqadAB9igQ/lW/BTwFNxpTFpZjugZq$PmjpcXJqZVKbfXJfIrd5sw==$,Not Voted,$chacha20_poly1305_aead$l7NrbsS+wwRfpnam$bDdOcmJzUyt3d1JmcG5hbQ==$qj1a7Pm6Cw==$UOwPUbgB6T+7bNfBBBPAjQ==$
$chacha20_poly1305_aead$oJIX0qAauIrhjbl9$b0pJWDBxQWF1SXJoamJsOQ==$KgaqiXrQLr004gAp3OySFPePssADheN3Zx+L$mUSsiOITP5zmMOh0oqAuIg==$,Not Voted,$chacha20_poly1305_aead$zLtC1gCHfamO1IzU$ekx0QzFnQ0hmYW1PMUl6VQ==$2Z8hCq+sNQ==$iGvb0NvaO1Nx+frxgb1DYw==$
$chacha20_poly1305_aead$erdmbdot62gGdOzt$ZXJkbWJkb3Q2MmdHZE96dA==$KapBFgqHA3KgsQo+bLuHQG1MKjpOhNx2o29q$B+OOL0cyiUe536hwmW9nLg==$,Not Voted,$chacha20_poly1305_aead$q96/rhF9cVxHn8iU$cTk2L3JoRjljVnhIbjhpVQ==$M4pn7guP3w==$egEuiY9Xm/onDffX9Exemg==$
$chacha20_poly1305_aead$5IJ8Gztw/wn47HHs$NUlKOEd6dHcvd240N0hIcw==$7vnCV4v9hyUepxyfx2pHWloWNPw26RPSaVgx$dm6N7eGdXTursfzfaQy4JA==$,Not Voted,$chacha20_poly1305_aead$9IsbimJUyAsF+BlU$OUlzYmltSlV5QXNGK0JsVQ==$LksvZN8Rcw==$gigd03uIMopF98x3shcStQ==$
$chacha20_poly1305_aead$zcp8XjaHQ1ci80AH$emNwOFhqYUhRMWNpODBBSA==$grJxNFlj+OZzAe5EP69eNaBwUr3v9IXPmgnW$0a256Hyrg/SSkZI6HPjlqg==$,Not Voted,$chacha20_poly1305_aead$yCsQkYgaT7r+9Mzb$eUNzUWtZZ2FUN3IrOU16Yg==$KI43rWGiBw==$ntAgLZPqLzfWf66zoZuK0Q==$
$chacha20_poly1305_aead$GG5HoD+c724pvyCo$R0c1SG9EK2M3MjRwdnlDbw==$cqciSxfNE1AqaY0DsA5sDoRwXeDVASZCDXRZ$TE+J6b2wNOZSnxa80CuB9Q==$,Not Voted,$chacha20_poly1305_aead$xx1HmVSMrYsemFKl$eHgxSG1WU01yWXNlbUZLbA==$wCkL1heTLA==$JE9AwHRDqLIA4EQ7o+hZGQ==$
$chacha20_poly1305_aead$71kA0StaP3GvH9+E$NzFrQTBTdGFQM0d2SDkrRQ==$ovEb15776ZEuHW4ow//Tzro6H3XUeeF2yFW3$HyehsIYdryqmFJf9qao9TA==$,Not Voted,$chacha20_poly1305_aead$jA1b0hwip4ESWruU$akExYjBod2lwNEVTV3J1VQ==$M1y1ueTFbQ==$LwVVlBjaGS6Z12csmAo5cw==$
88: 60806-05799-47171-27137,Not Voted,Against
$chacha20_poly1305_aead$pYAOMQUdxc4z6duX$cFlBT01RVWR4YzR6NmR1WA==$hbYz3e84nN0Z94QkSC2DJCjIlMNl+oij20bn$2dioT/HsOgUQco3Ds+K8ug==$,Not Voted,$chacha20_poly1305_aead$vSa7CmyZ4O/lBaVt$dlNhN0NteVo0Ty9sQmFWdA==$pJagoyWkDQ==$p62QkhbjWahNu0+6OmOx/w==$
$chacha20_poly1305_aead$6AXWGAB0bDm9L9Xf$NkFYV0dBQjBiRG05TDlYZg==$6Z9EZZ8oPLFjqxMBltB7+f7zG0PUjE+esc79$9HdYJJyqsq0oM+VcpSS/dA==$,Not Voted,$chacha20_poly1305_aead$4ueJaoHwGh+Rdc9A$NHVlSmFvSHdHaCtSZGM5QQ==$w6pvS7xu4Q==$GMiXTgXn04prg0uiYaCXHA==$
$chacha20_poly1305_aead$p4lGoffLWn0YjZpK$cDRsR29mZkxXbjBZalpwSw==$url++/mLxz0qqudsy6LGISZvaWcB/gZE5ZXi$EgDbjziTaIRomV1BYJbHUA==$,Not Voted,$chacha20_poly1305_aead$SRz6y65vNTuVj3b4$U1J6Nnk2NXZOVHVWajNiNA==$PEoxtcA3Og==$BfXmC24M4k8+0uSmSsujag==$
$chacha20_poly1305_aead$wPo0+0E5QhEfGy3C$d1BvMCswRTVRaEVmR3kzQw==$glXoGwgzHxwzaw9F4VrScL5/4ZsdPQQCC2bo$anlR2MSvvrIkqa4+jU8J/A==$,Not Voted,$chacha20_poly1305_aead$knGdmHY8tpAXKL2L$a25HZG1IWTh0cEFYS0wyTA==$Ffrnf3gqzw==$cMRzTzQzskpMBM1n5/pZwA==$
$chacha20_poly1305_aead$tvWrpxDlncDJ5QDY$dHZXcnB4RGxuY0RKNVFEWQ==$+Yc6Ghlcn/wqgL7G73GiZTBKH6rDt0ZSsjvu$s8WRJj/6fI/lKql7xqccuA==$,Not Voted,$chacha20_poly1305_aead$RnDjtwJJYQQ1IBbq$Um5EanR3SkpZUVExSUJicQ==$NvePQTKGwQ==$kKgMpoe7VeuzLOV6e2TcKQ==$
$chacha20_poly1305_aead$TXGUtJX2ZxVrUAMm$VFhHVXRKWDJaeFZyVUFNbQ==$7I8i0r+DFgKrPkLjCXfa8tdocpiVJ331nHrJ$Zw/1YnTcuysZX5fFmRSchw==$,Not Voted,$chacha20_poly1305_aead$Vfdxzs2o9hetWqiw$VmZkeHpzMm85aGV0V3Fpdw==$IRg4mTC/2w==$dRdOFpLMJ9kDEZhpS9lEuQ==$
$chacha20_poly1305_aead$PxnHvIg11Yi/kZ03$UHhuSHZJZzExWWkva1owMw==$Uj4ffWhsi95YoLNd5+hYLOqG5HhjHOJ+L4eU$sG/OkIibAqAGrPCaSgZwvg==$,Not Voted,$chacha20_poly1305_aead$STRH2DYLHaTfYcWr$U1RSSDJEWUxIYVRmWWNXcg==$qhABs+jyKQ==$XIzyn82x46t8BPFavy0sMw==$
$chacha20_poly1305_aead$/Q/GL90NRPVuHxkH$L1EvR0w5ME5SUFZ1SHhrSA==$3FG9TdivkEvnlYjkVRMj6DteKe995RCllWtd$/G3TITKGtz6VtlSSlfHoEw==$,Not Voted,$chacha20_poly1305_aead$jVRhGw55z6uKhzOY$alZSaEd3NTV6NnVLaHpPWQ==$jr/jM5YEpA==$2C7mKYwERbdflwTP/oSQ8A==$
$chacha20_poly1305_aead$j0EZd1QNDJdYE9m9$ajBFWmQxUU5ESmRZRTltOQ==$GohUP4AAh9GjCabFtmMpMphzse9OLrZTozkC$nQO23SRdCCLNtuED6nZ9/A==$,Not Voted,$chacha20_poly1305_aead$CnzYbPTS6Co6afbE$Q256WWJQVFM2Q282YWZiRQ==$f8+4GQzVyA==$Bh1nBwzIE6cU5Y484xKcBw==$
$chacha20_poly1305_aead$gAOLaa/Rzv3SNeyH$Z0FPTGFhL1J6djNTTmV5SA==$1RQfEbdGGaYKlH862NYufQ7E557pbfsboZVN$ShiF3vp4G5Me+6lbfeqyAw==$,Not Voted,$chacha20_poly1305_aead$JwMxPb9uD5/RMsK3$SndNeFBiOXVENS9STXNLMw==$Bkn+UtNDhw==$Cm6HZCdhgjSl37gVCZFDmA==$
$chacha20_poly1305_aead$SvRbgkL4nusv2CYj$U3ZSYmdrTDRudXN2MkNZag==$e366p79P2J+Durs98hlob8GSu+6Q6V8e5vgE$Tdzu7CAEkB1EE9/k+0rQGg==$,Not Voted,$chacha20_poly1305_aead$ISc9ICpAtX0CliYz$SVNjOUlDcEF0WDBDbGlZeg==$mPP+jEk0BA==$p1bERl2PwAbjvnV4eqtbsQ==$
$chacha20_poly1305_aead$19XmgunmXHecZc1w$MTlYbWd1bm1YSGVjWmMxdw==$oUkg4jacnd7wg1k95xsJEW7oKyFRU9ZartWt$no9ylnSL5o7bSL0/anr93w==$,Not Voted,$chacha20_poly1305_aead$pGYalX3tKh3Dd/9h$cEdZYWxYM3RLaDNEZC85aA==$aG688py3JA==$+gnUeFWL3sz99ZrX8t+BKQ==$
$chacha20_poly1305_aead$DOB9tQq+ue8QWFAc$RE9COXRRcSt1ZThRV0ZBYw==$pp6PSa4y9oZ6huCu5UTzIR+11dY6itjL5brG$HHGssT4gofvz1mHcGN5mWQ==$,Not Voted,$chacha20_poly1305_aead$okUEkGU4WwTGzbMs$b2tVRWtHVTRXd1RHemJNcw==$geX2l8kwCw==$wYHs4Bcq4gisKKRTugnOzg==$
$chacha20_poly1305_aead$m+fXSZnPBkd7Xg8t$bStmWFNablBCa2Q3WGc4dA==$600OuTRz74wd6NBWpagfY4tzNNXjDXUqivsG$d/1BilLRsmewU1Pd21B5Cw==$,Not Voted,$chacha20_poly1305_aead$beYFkSWgi2rCb0Tt$YmVZRmtTV2dpMnJDYjBUdA==$y1j++AoIbw==$5HdotFH52CiNZ6uYob9sQQ==$
$chacha20_poly1305_aead$0Tpx4hSRMEeSp0aF$MFRweDRoU1JNRWVTcDBhRg==$b8VdrutPsLPFrY2kmlm3ScQAH1P15lCpHZUb$2yGUyFLTqvJX9YXHHOjzIw==$,Not Voted,$chacha20_poly1305_aead$rSS9pklUs5HBjEWB$clNTOXBrbFVzNUhCakVXQg==$ISOVREAC4w==$JYJAkBS6A2QpJksqz85odw==$
