col1,col2,col3
,,1TA5ZeMYXFFj0oRNLHqjEc7t/h+oZkBwD3CNITwAwJg=
,,sINmuJI7d0b6v6z2F2BuXytOwnfok+63ELvNdypf/3Q=
,,vz812TIzBLcFRr2JNStsztWTOPb86diga2sCUNMdlHI=
,,glqRrhK4QvhoE7q9KQP6OhmzjfVgCpvrNNZ+zF4QvoY=
,,GZcLT2jHyA1VawkKVAG3F4RUF1597DBhUDFcxqUG0QA=
,,fmAIkXu/mjEkLJ9pMFBOcDn9oz8YGAQqs5ANvGiZbKg=
bzwSfIZCJQZo7mjtNb7gcSmmA3GbyxfddvYtmtkJx8E=,,xf4R6omhJ3HEsbTR3zdwmrg17l7sbl8dix0FFoOMr04=
,,mmpDYhNQO3iOxY/TUd1Azpc5djlsHdgWm8qVxfvMz6E=
,,KeD9mZLZRfKdlvvXavwke7Jh4iWiHjX8TXDDqgI5SO4=
,,lKOq0q/V0ZSjj5p91w5a9iIAJKEurNstTRU45ZwtDYc=
,,b0hmc2oy6mIFA9TWf90KdE9rjv++6KKGOWfFsyVcjBQ=
,,tAWHw42KUeCL09ae1ZFQJQxDHjfwyhrqyV0yOR00MNo=
,,At2kEGWnnyS5jl8X3QyhlZgRFQHh7/f5auWgOph810Y=
IdrFKIXlGXLVZUnNbFyUHui9mNPpq4lqHOi9H5B47Gc=,,snHawb7ZKpUKU3GZwuqdAPF3LlyxWU8v/HDFOtLXljo=
,,1R3k4YDa/syUFU1at/LNazK2d0sQtPbE2BDCjqPyRKY=
,,PVA48Kaqlx0KpSlR2FfF5pc4jYkGNE9AFdrnQ2UCjxA=
wdYPRp9KB3qpXY9RoXbWny0QK+tytOF5XcdX0GAE+DM=,,4BMmcXBPI2ot7zcm5tFADVQaZsuYkWyil2iBv7nGViI=
,,jepSOwhw6yPsDFAh3pO2lVJ+T6t/nadB89MqS7KnveU=
,,5TnbwXiLNxHYaIMBkaUbOtQ5gnSzUFzQJOOFETktIj4=
,,Elxhnagg0Oh1/DlXmhjnQEZDEO8j7FX0G1Z5nrG8uSc=
,,5sojzzxq+fifqSPZldtaiFXnG6044d+8ofHd6E/m6DE=
F3uCudu4ofBF6mkM/TbUkkN800mF+P+SPsSVkz3Yytw=,,SkF8qXxh2dTMYnkEZL4U3ipdVJuwSDaGBi12akrEZFw=
,,odKOG+TAIJsMZPCqmH2f1QaiwHThmHcotSOOa81kG8Y=
,,hGailfL2+aMXmNzUhnHnuFKzK0pgE93FYXQD4Q6MV/0=
,,DvBv6uP7K2OL2IZQK2fEcizguH6YBXTS62FcWjg8oO8=
,,b3JvelfZjL73vST2xFYa2Lq+87ritCWBzsrGupTqp2Y=
,,KhR6kH76ANbkE0eCNL8MalpQ3jiABgPULTOaS7POf+M=
