col1,col2,col3
$chacha20_poly1305_aead$GeI/shdoTV1qB1dB$R2VJL3NoZG9UVjFxQjFkQg==$nutdnXbrGoSvFEKIW1gYPVfctY48TvW7XySX$pyVFx41VbKJWCJpXH4CC0Q==$,Not Voted,$chacha20_poly1305_aead$PXcFB3SgvzLdYXIv$UFhjRkIzU2d2ekxkWVhJdg==$/HJnVW0o4g==$PRoVvWeNdKXhKXwCinMqgQ==$
$chacha20_poly1305_aead$DmvIJLl+DbsPcS85$RG12SUpMbCtEYnNQY1M4NQ==$uEZ8SYdJF4xso2CK7rbByi7R7ueP2QtAdtB5$WMuXId6dVCfDOAMGZegJcA==$,Not Voted,$chacha20_poly1305_aead$Z6I0mASIaazCP2Nc$WjZJMG1BU0lhYXpDUDJOYw==$5SNYuzOboA==$VUogg+55mXiMc05+j2yXqw==$
77: 15879-23528-18920-95277,Not Voted,Against
96: 96870-23410-40961-11143,Not Voted,Against
$chacha20_poly1305_aead$Zp9y7OTFEAb2XgC+$WnA5eTdPVEZFQWIyWGdDKw==$xxqfvqVCzEQxxmuByIl9Rzz4V/0cRRY7ukGr$prqNugQnETxNCov1jeV2Tg==$,Not Voted,$chacha20_poly1305_aead$WpvJJzMNjScK+jFr$V3B2Skp6TU5qU2NLK2pGcg==$XV8N/AvXWQ==$EP+Sb8GV2N5TSxKP4Y266g==$
$chacha20_poly1305_aead$NE/JSNu0N0KsXtTQ$TkUvSlNOdTBOMEtzWHRUUQ==$RPaNkDyXY5YO2lfKLKbwwG0hhyT/qiBPghBy$a6YErCqvO+VcuIHAMuVjIA==$,Not Voted,$chacha20_poly1305_aead$fnT4+xoSWX7EPe9P$Zm5UNCt4b1NXWDdFUGU5UA==$qpLG0qojYQ==$vZ9RH2AN7GbvHQp6Oj4zFw==$
$chacha20_poly1305_aead$kwkLtRAhuvkSm3p/$a3drTHRSQWh1dmtTbTNwLw==$HN68xqvfKRFEFCis0sQ+312TePw+GT9b6jZX$lO+17wyqmDz/Sbkrcq+SSA==$,Not Voted,$chacha20_poly1305_aead$RGRAJ0Am9DIc+k0c$UkdSQUowQW05REljK2swYw==$VnMEU+PUzw==$x5u44wyzfTRr/F0uyhqTnQ==$
$chacha20_poly1305_aead$XSakcyQeR32Sfj/n$WFNha2N5UWVSMzJTZmovbg==$OJx+09S4JGXeKtB3wOQX4qLATospyIWDebp/$kTmaq8B1o1tc08Lu7KqUnQ==$,Not Voted,$chacha20_poly1305_aead$RBQqkoSX8E4xFdEX$UkJRcWtvU1g4RTR4RmRFWA==$nM6UzyrHHw==$tyR15J5KI3/52JSsxdd9MA==$
$chacha20_poly1305_aead$zAQe+UT9TK2ugABQ$ekFRZStVVDlUSzJ1Z0FCUQ==$zmWQKrl6n7UtdpI4iwRNmOyUQM4nRzbwEgo7$H4o1TsR7xssvrdTPILcx1g==$,Not Voted,$chacha20_poly1305_aead$KAT621htlFItSDHw$S0FUNjIxaHRsRkl0U0RIdw==$Pwa/hY6SaA==$JQC3WDIso1tl2OxMKAHbYg==$
$chacha20_poly1305_aead$RDfwgwI9fjNLKLmB$UkRmd2d3STlmak5MS0xtQg==$uSn7gSjl5J4LE4v8CjphpDJp01LGkkHg/kBM$eXZPCQh8ec/6PxUZ5lLT2Q==$,Not Voted,$chacha20_poly1305_aead$tboPrkHd4XiXGF+h$dGJvUHJrSGQ0WGlYR0YraA==$gCf1I8m1ZQ==$2R+z+54l+OcIG4NHspZFVQ==$
$chacha20_poly1305_aead$GwSsEFGVItD0Df1I$R3dTc0VGR1ZJdEQwRGYxSQ==$m2pRIKXJzORhdEGE1qNP5N3yg13hsvcQkvsG$s/QuCWS3uLLU0YAT5NjKug==$,Not Voted,$chacha20_poly1305_aead$CUuf3wXDHmn3EGNz$Q1V1ZjN3WERIbW4zRUdOeg==$02YAgBWAEw==$ZK2cyfs0ekgdAkqNB/oFEg==$
$chacha20_poly1305_aead$8NHxP38wZ307wUhn$OE5IeFAzOHdaMzA3d1Vobg==$5R5undjM0ET4MBKkRX5g6GBvW+2gCYe2uD7d$q0uPuah97Qg/6idcfeqhNA==$,Not Voted,$chacha20_poly1305_aead$fGajbjDTkAYdYyrs$ZkdhamJqRFRrQVlkWXlycw==$U6X4iAFXdQ==$fOrBMf4PXA9jZUL4RYC+UQ==$
$chacha20_poly1305_aead$m2MXNEMEBbEa32o+$bTJNWE5FTUVCYkVhMzJvKw==$KfGK8I5jQSpkfIKgmCXv1PAd8ugKT5xJhe0b$+8EE37JYnh/9ICZcB828QA==$,Not Voted,$chacha20_poly1305_aead$sTmiovnSaUVdk9QS$c1RtaW92blNhVVZkazlRUw==$9szL7NBW6Q==$GGk5jqHoWpQLNqGqiNq3UQ==$
$chacha20_poly1305_aead$4qe1gbOwtMvbzO3H$NHFlMWdiT3d0TXZiek8zSA==$QqqElS12pvnXa0+k6dIvlWxTNvDvQhY93xyE$etWBKb+pa7Pdz/m9yQ8prQ==$,Not Voted,$chacha20_poly1305_aead$I9Roan4NynEBXdiQ$STlSb2FuNE55bkVCWGRpUQ==$V4mRjY0vtg==$HbtRajz2KtkXhs/DHeH1RQ==$
$chacha20_poly1305_aead$+Yx2XxleRddn0dwA$K1l4Mlh4bGVSZGRuMGR3QQ==$/uKSACKHDV6BPycVMj61qpaLtCmSd0Rfcss1$KJwjauaUgGWp+vJKQ5z/Lg==$,Not Voted,$chacha20_poly1305_aead$wNfz7UJb7juQ/l2L$d05mejdVSmI3anVRL2wyTA==$ZfxDNOOJiw==$f8hpUWbDhXQz9FGh5TKGhA==$
