col1,col2,col3
$chacha20_poly1305_aead$Anx2j9kur0ljfCwK$QW54Mmo5a3VyMGxqZkN3Sw==$ztV4gr3c9gAMAG/WYNoh6mzDFnXiISXCRR28$Ei0cK6VwPJ8k671Nji5F9Q==$,Not Voted,$chacha20_poly1305_aead$x0gptAn7UPJorkuh$eDBncHRBbjdVUEpvcmt1aA==$EsGda6ixqw==$NCfjHfsgRlVhqq5rvToX2w==$
$chacha20_poly1305_aead$1I5OYVfnfI+HMNBG$MUk1T1lWZm5mSStITU5CRw==$CCuBv6b083Jn5rezbJfhxlFv8neZhXeIuTtU$0gYx0IgSM7l9FYeSEK4wCA==$,Not Voted,$chacha20_poly1305_aead$hSL0+pebSlQe7yQq$aFNMMCtwZWJTbFFlN3lRcQ==$LX/doFD9Rw==$zPjeQ08eI9BsKv9MZcVwyA==$
$chacha20_poly1305_aead$SYoZ+JArqmYqKs0j$U1lvWitKQXJxbVlxS3Mwag==$Xi+frDF45Xw4Bzo+Lo25nEhwy7QMymM/ld4g$xG5vEjgye3ite0gQn+vNtA==$,Not Voted,$chacha20_poly1305_aead$lut8h7Rvk9WPkb1a$bHV0OGg3UnZrOVdQa2IxYQ==$owCphVt2fQ==$cXNI9I+D8AR3aOcYWkKBZw==$
69: 23258-76403-00271-71372,Not Voted,For
$chacha20_poly1305_aead$r2ZhdCDMSEabyz3u$cjJaaGRDRE1TRWFieXozdQ==$ODyTfaVi8VAQJGdAYmy703uH8UbZelybQUpp$yPQcyrIhZaGQldfby2/qnw==$,Not Voted,$chacha20_poly1305_aead$eIjxeJMzkUdnUhNq$ZUlqeGVKTXprVWRuVWhOcQ==$dWHsIC38IQ==$RArQLTu+GVSHa1oMdd7oaQ==$
$chacha20_poly1305_aead$hudFlN2+DqTMWIOn$aHVkRmxOMitEcVRNV0lPbg==$oeb+E20PM0WGaKhy/XnWmo4q0woONfuGn7Lq$b5+2AcSCNZILR9QRYXvQdQ==$,Not Voted,$chacha20_poly1305_aead$chfANsUZQUVqiVyE$Y2hmQU5zVVpRVVZxaVZ5RQ==$chArIm2kfA==$tzB+FYpHq8wYPHm3+tmV7g==$
$chacha20_poly1305_aead$hUOtAF9zgwJDozFc$aFVPdEFGOXpnd0pEb3pGYw==$CQdaxLGL21UOqy/UNd+8U90QLzFP8pEuVoMU$HuAJx3+sMesUmvX7f8DP8Q==$,Not Voted,$chacha20_poly1305_aead$NCnhtmRm3Y0ouraK$TkNuaHRtUm0zWTBvdXJhSw==$hu91SYl2kg==$yDHo3sBdZ9AJp0ugzQcizA==$
43: 11008-02026-78429-20828,Not Voted,For
$chacha20_poly1305_aead$dXgiPXxq+Pu5GHuQ$ZFhnaVBYeHErUHU1R0h1UQ==$TFlGPcvGGwlY1i8vWd8TfGo3YCVqA9YcbsUF$NDnhylaxrTIHgRXiHpNzXg==$,Not Voted,$chacha20_poly1305_aead$N3mRQpAJMHXTX9v8$TjNtUlFwQUpNSFhUWDl2OA==$N3fxvGCyZQ==$MksF3o5J4WYmIDB9fBsFZA==$
13: 69672-95178-78195-90001,Not Voted,For
$chacha20_poly1305_aead$qSmhWUp7T3gUifE/$cVNtaFdVcDdUM2dVaWZFLw==$LrnsWcZwsTthQbiWmnkirWQTqb1t/+20623c$ER05DqWVPGo7O/q07a6N4Q==$,Voted,$chacha20_poly1305_aead$ICSPkJS7gKKJzVti$SUNTUGtKUzdnS0tKelZ0aQ==$/EA0kPheZA==$PhAmxxu5ZxXjKnCredObHQ==$
$chacha20_poly1305_aead$A43kgempVJBP8RSb$QTQza2dlbXBWSkJQOFJTYg==$KG5CzioHU+DGOdGRBLpIJ/zruoSlDKqzg2sc$n/JVBCrdjmC44BYCMZcFsw==$,Not Voted,$chacha20_poly1305_aead$76R32Err+Xq3lQKw$NzZSMzJFcnIrWHEzbFFLdw==$0RJ2gP3rhw==$ZSFoU1iUU7YrTnTVNpzRtw==$
