col1,col2,col3
$chacha20_poly1305_aead$6oH9MkMLZRCrK7ct$Nm9IOU1rTUxaUkNySzdjdA==$3QjE2jN8sTzLrCh5jsMvwmZuFoNE6icm+L6n$zhfhd0efx7eH3J9E5LWXwQ==$,Not Voted,For
$chacha20_poly1305_aead$0fRibU+yxhBHmyJo$MGZSaWJVK3l4aEJIbXlKbw==$80fNX7PcC3NA1yjx1vpYm2znNXfDuiWQs6Re$gYYQPf12mDRn/B004/CGdw==$,Not Voted,For
$chacha20_poly1305_aead$9ClbAlP5Jxi5FGKQ$OUNsYkFsUDVKeGk1RkdLUQ==$3rWlomkS/rOJ5RaV7eGE57OvNHJjuHaLAtT0$nS8QD5WFGe9jZPob/PnRZQ==$,Voted,For
$chacha20_poly1305_aead$UCezCOHY8n8eCRgx$VUNlekNPSFk4bjhlQ1JneA==$hvd023C/ME+nnckCnxUShsTygTLCoZBBnAYB$lrP0oWOy2FndvvEB1V4B9g==$,Not Voted,For
$chacha20_poly1305_aead$a1vqqXiMOMZTa0cs$YTF2cXFYaU1PTVpUYTBjcw==$rNuNpmbFTvNxg4Pmj8X3b7BDhFEJne17vA5y$N0uZhBB+KyPdX9Wa7Iu+nA==$,Not Voted,Against
$chacha20_poly1305_aead$IKed5mwtNwwyqWHW$SUtlZDVtd3ROd3d5cVdIVw==$iwr+dc7T2RO2y2zy3k70Se5X/yAIbd79m8E3$+hEUb+Pc8vA22vKaQ0ce4Q==$,Not Voted,For
88: 60806-05799-47171-27137,Not Voted,Against
$chacha20_poly1305_aead$VZZRnyagy5H3ED4j$VlpaUm55YWd5NUgzRUQ0ag==$PIwb4LzndJ3iufKh8FswVRePijP7cSUjoIP+$qvmipalbdk8rx0TIV4IhAA==$,Not Voted,Against
$chacha20_poly1305_aead$4ilSB8rs8MRAVnfH$NGlsU0I4cnM4TVJBVm5mSA==$fZls5QTjNGFc41TIzJqMLM+iuYT6Xj/KDpsy$5yl/z8SkmuzCs47HPDPX9g==$,Not Voted,For
$chacha20_poly1305_aead$i7GMT9ix/W+Da5oB$aTdHTVQ5aXgvVytEYTVvQg==$Xmq9BvFDGEj6ZWzUQnNjcH81QvC87V/AcHUH$OoQM4WXf0UPIeglY7D9wSg==$,Not Voted,Decoy
$chacha20_poly1305_aead$cCdcvRmwG2JwKQ+e$Y0NkY3ZSbXdHMkp3S1ErZQ==$xZdq4GBjFHSMD/iIWkNP5XtuVL6hNTNduKnV$Y8Yt5xkwRwxddgFHx8V2Ww==$,Not Voted,For
$chacha20_poly1305_aead$I4j6wvMrlZAbpCcG$STRqNnd2TXJsWkFicENjRw==$fqN5VlQO6UtZIvJgOCtcY5mh1707sKipMVrO$qswVb66xhYGQk0f2JW4dpA==$,Not Voted,For
$chacha20_poly1305_aead$f2kHmdsJwfTVmchJ$ZjJrSG1kc0p3ZlRWbWNoSg==$sKHQqPQPhHY4PafhyWDFM1u9+UEVXNN103Ro$+P+g4yJJlAvT9eUySqgNug==$,Not Voted,Against
$chacha20_poly1305_aead$ulKC8sP/1FJtyxLb$dWxLQzhzUC8xRkp0eXhMYg==$zfUiWReStg8PzUtnAkOYPggY5E2j45S5vGBK$vGmMRFegDVNPnETc43tPZg==$,Not Voted,Against
$chacha20_poly1305_aead$jEaXZ7K7dFWmnC3t$akVhWFo3SzdkRldtbkMzdA==$gIxNmGo00rnJOgw2EzBjWp2XoWqHr0tkE8JE$hSjG/9BJBaopqxGc3/yi5w==$,Not Voted,For
$chacha20_poly1305_aead$p3iMk3G1vYL74UcB$cDNpTWszRzF2WUw3NFVjQg==$bq6mKNFXQ8BXXaqLTF0PUoKOqjfQyhpawCKf$T+zeOO84bHZYHybCAiJONg==$,Not Voted,Against
$chacha20_poly1305_aead$zHEeKIM7fdumWY+U$ekhFZUtJTTdmZHVtV1krVQ==$gCcmD/z33QRKF1PcQjRDsm2St37JBa3FRGbB$A8V7d+C/PGlKri6JAWF9rw==$,Not Voted,Against
$chacha20_poly1305_aead$OhFcfiit+FhkcVt9$T2hGY2ZpaXQrRmhrY1Z0OQ==$W8rd++Wppo7cuZPnLN/CKAkDCNSgTgUoQRVg$DJJyxk0JorYL+a5FuuxeFA==$,Not Voted,Against
$chacha20_poly1305_aead$xenh0Dmf0ZiPdtbe$eGVuaDBEbWYwWmlQZHRiZQ==$aQOsFr4uWnMyHE2mDmVolCNpXOXlTE0U1vb4$p1u6FiUhvjw6YCRgvFRmZg==$,Not Voted,Against
$chacha20_poly1305_aead$1OAzq+ezIuJDDyBy$MU9BenErZXpJdUpERHlCeQ==$RoddI1IdeTw+pg1MzjOwqtnxxi/PAOsl8NgW$LBUulBrQyOFQUJZo8T7ddA==$,Not Voted,For
$chacha20_poly1305_aead$wtp2OdoQQor3LX71$d3RwMk9kb1FRb3IzTFg3MQ==$xpSoeynWWDEnd8urtIggpCInNvSrcozLsini$Tixxo4583udhyTKfZHSGgA==$,Not Voted,For
$chacha20_poly1305_aead$ymnOYSrqDTXISpgk$eW1uT1lTcnFEVFhJU3Bnaw==$tXUhpx72vHe5a7465oRl11Uz9sNazRQj0/Y4$9OD/mRgQYjkaERpY6Sg2Qg==$,Not Voted,For
$chacha20_poly1305_aead$5IoiuAUDrxyXhPmE$NUlvaXVBVURyeHlYaFBtRQ==$eZMDg9UpzmNEIx7jD0pAcqtb32uVKj7ODz1b$zhoGGwRq2iQztDraG6mD1Q==$,Not Voted,For
$chacha20_poly1305_aead$5IIhxHzvoQzFexpM$NUlJaHhIenZvUXpGZXhwTQ==$SJx6reROLC18nFxRQ/1tnTz5lKe2xv5gaTc6$Mv1JVJMoCVqS6gGfRQyUfA==$,Not Voted,For
81: 53705-85098-42004-30287,Not Voted,Against
$chacha20_poly1305_aead$QgVU9iyyn+rhh7ld$UWdWVTlpeXluK3JoaDdsZA==$bu4aU6V6q5ZhATywCmNQvwscyEQuRhSn6+qo$NE+YtjBU40mta3Y82r/AkA==$,Not Voted,For
$chacha20_poly1305_aead$b3xe5XM6azBKMnvr$YjN4ZTVYTTZhekJLTW52cg==$dOhoVYXE0LsDexP42kh1iJwwu4BHKnqppW9S$E2ygiIkuO6TymVlh4Ytnsw==$,Not Voted,Against
