col1,col2,col3
49: 23087-90443-49278-03638,Not Voted,$chacha20_poly1305_aead$BMdFbbYgSLNi6xW5$Qk1kRmJiWWdTTE5pNnhXNQ==$ENvIp/MdrQ==$xDg1X3klgDcXcGtq566eAw==$
09: 31033-20215-56946-86772,Voted,$chacha20_poly1305_aead$+Pbs/7nse9vA7o5X$K1Bicy83bnNlOXZBN281WA==$Qpl4HsRr7w==$chRLB28JmQsb2IdQbfcnQA==$
78: 19901-31628-86033-79374,Not Voted,$chacha20_poly1305_aead$x7FE0qxaPlKa30j4$eDdGRTBxeGFQbEthMzBqNA==$Dcpm01oBxA==$RVtBXh6IlSP5vYUDmg0l7A==$
61: 87267-29388-79149-75558,Not Voted,$chacha20_poly1305_aead$JXUaY0TptZwwImEa$SlhVYVkwVHB0Wnd3SW1FYQ==$5wSGhFpDPw==$mh9C9+BZABq9GukZr+oubA==$
08: 26020-79680-95907-53390,Voted,$chacha20_poly1305_aead$xq1aqjpaJsIvX9sP$eHExYXFqcGFKc0l2WDlzUA==$ccLsPfbsgg==$6AAo/Fun/eRdEuRIYCrrag==$
56: 32582-94232-38153-57567,Not Voted,$chacha20_poly1305_aead$Rk7G7gP3Fw2GWsCz$Ums3RzdnUDNGdzJHV3NDeg==$Y7hulXsINA==$vbD4MEKAb6t0aRYbwpemXA==$
28: 29397-40277-01388-06266,Not Voted,$chacha20_poly1305_aead$olq2IRJwQy3bdY3U$b2xxMklSSndReTNiZFkzVQ==$jsBQYZ64AA==$0QbaT3LOkGD1I9I12wSO8w==$
60: 07049-56388-23753-17660,Not Voted,$chacha20_poly1305_aead$EozrlCMEEO+pbSWQ$RW96cmxDTUVFTytwYlNXUQ==$AeBd9Is4+w==$KPBqVqdOKrdUUjMDYOTM2w==$
63: 55992-17769-86646-65360,Not Voted,$chacha20_poly1305_aead$a3RMChubOajwy7xI$YTNSTUNodWJPYWp3eTd4SQ==$h/hncK56pw==$ICeHaAe2od8Lrt0buTiDUw==$
76: 76520-04817-19253-06068,Not Voted,$chacha20_poly1305_aead$EFPafz/sD4d3jq1Y$RUZQYWZ6L3NENGQzanExWQ==$9OG8pBwuvA==$U87/6sSsyzkmgI0SR+Hn4A==$
39: 93125-71804-94188-40132,Not Voted,$chacha20_poly1305_aead$kfh7ER6Qq/cKH7ft$a2ZoN0VSNlFxL2NLSDdmdA==$icP5CxVL4g==$gG8O4LRbjqBZMztFQ2sEmQ==$
18: 91794-08732-40538-52968,Not Voted,$chacha20_poly1305_aead$qAskOQKrEhNBYAwl$cUFza09RS3JFaE5CWUF3bA==$+Kuw8w33nw==$MblQJuYcBe0sB2q5axLVng==$
27: 06554-00640-59952-25850,Not Voted,$chacha20_poly1305_aead$kr4LBMT4eZ5akuQG$a3I0TEJNVDRlWjVha3VRRw==$dUQrtL2+/g==$LOGGmJGDSZaB1yoeqqcr3w==$
43: 86565-50960-72173-20855,Not Voted,Against
39: 01856-44066-21935-14618,Not Voted,$chacha20_poly1305_aead$DFcCfSF/HlmrMqvt$REZjQ2ZTRi9IbG1yTXF2dA==$cQ9+L3DSIg==$eK8HXBICOJB8NKsya8xKRA==$
15: 84576-26697-35606-08589,Not Voted,$chacha20_poly1305_aead$+rBu2Q7uPTHOGrrq$K3JCdTJRN3VQVEhPR3JycQ==$rxgqwkTvnQ==$gCdLR9BKbuWQVJH4ofUZxA==$
59: 66341-81191-16012-29054,Not Voted,$chacha20_poly1305_aead$KiTn22ENEN41Mqs/$S2lUbjIyRU5FTjQxTXFzLw==$HRyOh01hTA==$hTdhhq4tsHkK84Q2g+Vwqw==$
63: 28596-59998-61544-30683,Not Voted,$chacha20_poly1305_aead$kp8+ctABKTQNg30O$a3A4K2N0QUJLVFFOZzMwTw==$EWsnyF0AFw==$T8z5Pvc3uQeUUzzNFgLPpg==$
21: 75567-27128-28424-34139,Not Voted,$chacha20_poly1305_aead$gy3Sk8vfEF3Iddmf$Z3kzU2s4dmZFRjNJZGRtZg==$w1yDg18+bA==$QcyE3mnYJHQcgQEOUSBE5g==$
74: 97608-94836-91596-04989,Not Voted,$chacha20_poly1305_aead$p5cUpouciAePnsj7$cDVjVXBvdWNpQWVQbnNqNw==$Yfd+QEPcqA==$gQqJIo0Ns+dl63GAtiH6+Q==$
90: 96096-99237-02495-02107,Not Voted,$chacha20_poly1305_aead$UO8at4uzEMb5LBr8$VU84YXQ0dXpFTWI1TEJyOA==$rDbE/YBUpA==$cT/djWrD49Rz8ZrjmddDmA==$
79: 49449-42257-63894-19730,Not Voted,$chacha20_poly1305_aead$JBkUrP4prhFMbFBU$SkJrVXJQNHByaEZNYkZCVQ==$qpV9p9+VCQ==$F4R/6UyV4so0K2d7yVayKw==$
89: 47126-20224-42491-68844,Not Voted,$chacha20_poly1305_aead$0N6BC8vkCzBRkNzm$ME42QkM4dmtDekJSa056bQ==$cokbFi3SAQ==$aVd/pRRp19zND7nN726dDA==$
48: 45065-59033-73307-19253,Not Voted,$chacha20_poly1305_aead$4hT4T3/pq9RPZEct$NGhUNFQzL3BxOVJQWkVjdA==$cN3dJVhM2A==$ce7C4W79Hzf8gYSQkXuIKg==$
36: 25300-73523-35921-29306,Not Voted,$chacha20_poly1305_aead$ScgWj5xSJiKw9P5n$U2NnV2o1eFNKaUt3OVA1bg==$yqF/e5vPhQ==$NwQHW46Tv48zbUAp8HyRcw==$
22: 73271-42068-69195-47450,Not Voted,$chacha20_poly1305_aead$ElCk7ryyNjs33GXO$RWxDazdyeXlOanMzM0dYTw==$IywNUESOEA==$sgKeKy7wV6Esv5aPw6388A==$
02: 09065-31123-78807-71769,Voted,$chacha20_poly1305_aead$hGeR3LCTNi8AmJek$aEdlUjNMQ1ROaThBbUplaw==$6J4S1bsmzg==$qRwHI1kGgS6anNKCDp5n+Q==$
48: 66224-56810-81281-14852,Not Voted,$chacha20_poly1305_aead$+TNuBj51dL8nwRdU$K1ROdUJqNTFkTDhud1JkVQ==$Z9XgLahyww==$vgg1JjA+LpBfzckW7FbUAQ==$
73: 32366-88842-52076-65261,Not Voted,For
35: 93828-00451-71633-82794,Not Voted,For
37: 56694-42509-32366-85007,Not Voted,$chacha20_poly1305_aead$IMm82IvuoPy82usY$SU1tODJJdnVvUHk4MnVzWQ==$EURxNtataQ==$rFAB1IUik87zcNLiZ8u67Q==$
52: 60851-91910-59790-49755,Not Voted,$chacha20_poly1305_aead$2JL59DBRJPwKLzQX$MkpMNTlEQlJKUHdLTHpRWA==$rLCCpft2Gw==$6T4+FS7Rq707CELMolU1uQ==$
65: 08679-08598-90759-47324,Not Voted,$chacha20_poly1305_aead$uVaHIWM2ruNnYAWI$dVZhSElXTTJydU5uWUFXSQ==$ucJmOA01gg==$S5qpGAVq9vGF6djBcInF4A==$
70: 37433-68709-18551-92270,Not Voted,$chacha20_poly1305_aead$0THmQbS1RW7Auglo$MFRIbVFiUzFSVzdBdWdsbw==$tImdiwHn4A==$JCVksxC65J3QOBHWOhOp8w==$
43: 11008-02026-78429-20828,Not Voted,For
32: 22529-15770-30223-05519,Not Voted,$chacha20_poly1305_aead$i5knNTSge42QTBde$aTVrbk5UU2dlNDJRVEJkZQ==$35ByWDzYdA==$vqwzJolWy9EsCN6uF/GQkQ==$
99: 59123-47072-25797-49737,Not Voted,$chacha20_poly1305_aead$CgM2lfPFPkIr8q2q$Q2dNMmxmUEZQa0lyOHEycQ==$8NNElM9gWQ==$XEbq3Xb9EZ4OVU/ZRADlZg==$
96: 96870-23410-40961-11143,Not Voted,Against
00: 45795-73514-93224-93279,Voted,$chacha20_poly1305_aead$QnbkXfXVH2vJ1Ip8$UW5ia1hmWFZIMnZKMUlwOA==$M9run0S20g==$7CFdDiqjV0qKYNpYDXIKfw==$
99: 63407-28712-40187-80318,Not Voted,$chacha20_poly1305_aead$6S/GSvFv6PedNMbE$NlMvR1N2RnY2UGVkTk1iRQ==$lmVzuxuksg==$gRsnxWHKVgVlXqm0QSZ8Ag==$
15: 04808-66413-72803-32140,Not Voted,$chacha20_poly1305_aead$zDiYYmy8FWgSr0ZI$ekRpWVlteThGV2dTcjBaSQ==$uAhGUDLCdg==$g+VxkBJCd0WIlWVKuaWEDA==$
26: 99589-92630-25337-02413,Not Voted,$chacha20_poly1305_aead$Ooi8qypMMlTus0kM$T29pOHF5cE1NbFR1czBrTQ==$x2TCafOxOA==$ercd7IQUxb4DhWFvkG8OLA==$
17: 18830-55055-05735-09551,Not Voted,$chacha20_poly1305_aead$DWSV/EY4C3v9mbxz$RFdTVi9FWTRDM3Y5bWJ4eg==$glceh9++XQ==$oaP5sOBE+0pioO0RyI4WlA==$
