col1,col2,col3
$chacha20_poly1305_aead$GTAD+Qo0wEEz2f+Y$R1RBRCtRbzB3RUV6MmYrWQ==$mTVQi6KZ7DKwDlOWiWYYtkUTrQjkzQMKQAvz$7E+ATsClCzQg0tcACjZSdA==$,,$chacha20_poly1305_aead$YXhSjQyZqEhE/hDh$WVhoU2pReVpxRWhFL2hEaA==$n4gkWJ1FdQ==$n6D6FmTnDC1BaypUkowNtA==$
$chacha20_poly1305_aead$vzlZKJZ2iykdoZCs$dnpsWktKWjJpeWtkb1pDcw==$n+dM7wjpU0bHW701OZkUN4WAtdjGsar4llyO$djPoHh9NLWrJ6C3uofMsvQ==$,,$chacha20_poly1305_aead$PXyZqpO1McbHhCo+$UFh5WnFwTzFNY2JIaENvKw==$MZz82hiAzQ==$S/3B+9SgEpFe+64N0hj3Hw==$
$chacha20_poly1305_aead$6+3c6zDrhe2vCmru$NiszYzZ6RHJoZTJ2Q21ydQ==$Hm5bu66cURDsTL2QwtLxJW/VikkcabQEctrK$+/RPpMgwreXOM2ye44ZImQ==$,,$chacha20_poly1305_aead$E83LUlnS3b0BOgJc$RTgzTFVsblMzYjBCT2dKYw==$LN59+RRXMQ==$ODQsXQXXFxXQFPJ9vBoEiQ==$
$chacha20_poly1305_aead$xkYwxpNWCqCEO8y8$eGtZd3hwTldDcUNFTzh5OA==$CfW0GUBuZdgjOWtum4Ggams61+QHPZ8wj3pu$vLnzyKOqakK8jbOASNa0bA==$,,$chacha20_poly1305_aead$BFIb0bFy56ox2fYq$QkZJYjBiRnk1Nm94MmZZcQ==$Tl26jnvWkA==$Fhk7VgwjkF+O9EuVKf+gvw==$
$chacha20_poly1305_aead$wVwF5hfLRMfvAS3n$d1Z3RjVoZkxSTWZ2QVMzbg==$a/mt4m0MHgzJBG23aG7r9DJ9/jVqnVru5kHi$Eu1zyzxXdggU3Ik1UIkjvg==$,,$chacha20_poly1305_aead$kj+Syd9Cfu1eax1w$a2orU3lkOUNmdTFlYXgxdw==$Y3XUyzEUKA==$LVs/tBWXssIFiXuEezD2Xw==$
77: 15879-23528-18920-95277,,Against
$chacha20_poly1305_aead$Ap9dgnxVddtulxbS$QXA5ZGdueFZkZHR1bHhiUw==$OB4LtJDul+UOqC1jWl4mPgkwexyd64ct8GTx$+Zan5XvGzPtpUswfN28JxQ==$,,$chacha20_poly1305_aead$8ffs73VN2tP7x3xH$OGZmczczVk4ydFA3eDN4SA==$WsU1Uyi5lg==$Up1us8Q7Rp73VUIfJBG28A==$
$chacha20_poly1305_aead$t3+GBvMZ95CzaNTc$dDMrR0J2TVo5NUN6YU5UYw==$J2woxl4rxr+3w4LF0noePEZnedpLzTzIjvGy$/MU759ZrkjzFe8gy39eFcA==$,,$chacha20_poly1305_aead$FXd0ZjemiJ7OizEs$RlhkMFpqZW1pSjdPaXpFcw==$5qDmJvhmSA==$ZsQqXDaawJn+pjd55FI7ZA==$
$chacha20_poly1305_aead$64Kg+pLl1cmZL9P+$NjRLZytwTGwxY21aTDlQKw==$dgsM8iFP11D67/7++Pl9FAtAH/52daYuNPHR$Va6Jao4h224vtPo8Hn82XQ==$,,$chacha20_poly1305_aead$X31d5I8MVNiMMv2G$WDMxZDVJOE1WTmlNTXYyRw==$nQMsP0j0vw==$UqyyW/X38+hWSn8DexQGFQ==$
$chacha20_poly1305_aead$OqxBHxXFRJyslnTA$T3F4Qkh4WEZSSnlzbG5UQQ==$ycjHu7XRYH+HM3ZjxCh7d6rqRKx3eAiNc4ku$obqtXrZZ+HS4PLbmnk/HhA==$,,$chacha20_poly1305_aead$vNkJt58yy3NCmj52$dk5rSnQ1OHl5M05DbWo1Mg==$7V7/WkSsDA==$4OQdiJAEMXVrEerfwuEcAg==$
$chacha20_poly1305_aead$PijHvuWDGrkOEJso$UGlqSHZ1V0RHcmtPRUpzbw==$0EF1z42P55d/g5N9tntFPQF+jA3IIDXwKVzD$BKYNIlD9cuUcgBTR1KpknA==$,,$chacha20_poly1305_aead$phigYBpGLQ4vKA39$cGhpZ1lCcEdMUTR2S0EzOQ==$VRda3xoi1g==$lS+WDKtNQygLKoWRVkRyVA==$
$chacha20_poly1305_aead$0Cdqs810O1v2hDoO$MENkcXM4MTBPMXYyaERvTw==$pE/J7efjYr+uyqLX1ISvAl8oHTLRBx3xVfwj$eaNAvcC8vBZD3XZy7cvI4w==$,,$chacha20_poly1305_aead$s0JaTPnIb0t8IIe7$czBKYVRQbkliMHQ4SUllNw==$OWn1t5B7PQ==$rpi7540DvBlm1Eizl2GbcQ==$
$chacha20_poly1305_aead$NaSF2UIj8A9+fg9d$TmFTRjJVSWo4QTkrZmc5ZA==$crdgoyORaoAK+iXfvlfBSdLCs0F/MzVSb60x$GrCORC2tADXxl4oH+EBWXw==$,,$chacha20_poly1305_aead$snnXSrtUaqsmxO/h$c25uWFNydFVhcXNteE8vaA==$DCnmxWMXzA==$oIyt/U80s6p76vQZ4VnoZQ==$
$chacha20_poly1305_aead$eca+OkgGboi9p5G+$ZWNhK09rZ0dib2k5cDVHKw==$GaMFQb5LXUGSMhCY8dL270s8nn6e7upgP5TE$Phi45ER1HS5I9+WOdfRGXA==$,,$chacha20_poly1305_aead$b/XM0QnUHyadDVWi$Yi9YTTBRblVIeWFkRFZXaQ==$yQ9YZQxR7w==$9+64b6JJ6DG2S4YZAEI5Ow==$
$chacha20_poly1305_aead$cZJTUMEDxoGxrqUK$Y1pKVFVNRUR4b0d4cnFVSw==$zbMoqjDRH2huOo+QZb0W3Z6ZWxO9OIoLSzhJ$FBI9y19PksTZY5/Acv6YCg==$,,$chacha20_poly1305_aead$3XghXrUkEhrnaqVZ$M1hnaFhyVWtFaHJuYXFWWg==$k+zXaRlG2A==$+YI1MY/vqjpx9fDcPKFYiQ==$
81: 53705-85098-42004-30287,,Against
88: 60806-05799-47171-27137,,Against
$chacha20_poly1305_aead$6Cc79W3UiuxcznF5$NkNjNzlXM1VpdXhjem5GNQ==$B/4DV4ykoYrWWx669vNxkPlz2b+4oCL0HKmu$TuiWJmERYMVhzoi6ClMF0A==$,,$chacha20_poly1305_aead$WNPMONTnjAJ82FPt$V05QTU9OVG5qQUo4MkZQdA==$lqExdvkBBg==$reI1MdxpKPw3GXNqud55Aw==$
$chacha20_poly1305_aead$83nMPbFgnnEouaOM$ODNuTVBiRmdubkVvdWFPTQ==$eT3TN3qZemJaHCMIe03lVgvURFx/kzawM1IS$HAZIDXXhbFvWyvrnP8FGPA==$,,$chacha20_poly1305_aead$YAbZCd+BjCXDmiRp$WUFiWkNkK0JqQ1hEbWlScA==$BMC9tDXw0g==$vtiJuJkeiFGAtGANi52WBg==$
