col1,col2,col3
$chacha20_poly1305_aead$tBkXqZ5luDT0cZ48$dEJrWHFaNWx1RFQwY1o0OA==$TrN5MjBnsIefvQxlf2N7RPMiFItIjzypw0Xb$dBDPbtBUhjP+/kBiNarLMQ==$,Not Voted,Decoy
$chacha20_poly1305_aead$T0Bi0kLIk/bqgdaG$VDBCaTBrTElrL2JxZ2RhRw==$fqp2WF+VdsKbOREX1wYdaaWuJQ2Rf2GMunIJ$6LU+XhprLIUFdw4p7J+usA==$,Not Voted,For
$chacha20_poly1305_aead$tnNoV1nO2cVYqRhr$dG5Ob1Yxbk8yY1ZZcVJocg==$z6RNG5g1kqsnFSaDA78wmngchyNTlTGs+MuB$dMtfRDrYNXMt0RyxrjEdJQ==$,Not Voted,Decoy
77: 25157-91109-11378-60149,Not Voted,For
$chacha20_poly1305_aead$Xc4IKUjbdROXXwT6$WGM0SUtVamJkUk9YWHdUNg==$6ZUYsuuFa70yTPYdbMoWulpBHYTJaUdd/ZtE$T47DS4SkrorvrEeI/zkdNg==$,Not Voted,For
$chacha20_poly1305_aead$50OtGr1CqWfcYj6Y$NTBPdEdyMUNxV2ZjWWo2WQ==$xWoU8jsSkUv4TCQQwU9w33kpwZLNwVkVxwa+$OKMtsme9KnUGqvyUkXh8nA==$,Not Voted,For
93: 95925-97635-90560-66756,Not Voted,For
$chacha20_poly1305_aead$EdcOLyhcusBIV/yC$RWRjT0x5aGN1c0JJVi95Qw==$VnSI9fdUXax5Y4CR6HREUHeXBKOth/CuJOO2$oimxwMQGnW33AhaNXfzMTA==$,Not Voted,Against
$chacha20_poly1305_aead$sv6JhBE4ohv/eg4b$c3Y2SmhCRTRvaHYvZWc0Yg==$rBuL5DlqAuYM3bb2DgudM81oMJHw5FIEUe8P$2d8JDtq6UU/s8/94A5TxYw==$,Not Voted,Against
$chacha20_poly1305_aead$gsTnwRD3FTgA0fI0$Z3NUbndSRDNGVGdBMGZJMA==$tTZUcGXvQKQvAJT7q8QHEkEc8UmD+jnUOWnH$490lbGqiD/E20PFmFoW2sA==$,Not Voted,Decoy
$chacha20_poly1305_aead$lztWAiZyoqOJfZ+R$bHp0V0FpWnlvcU9KZlorUg==$E9j2osMeY0YBnNLxahtz0W4Sd6qlrV4GFNbf$NTFGasdRSEIoOf0GHZas1g==$,Not Voted,For
$chacha20_poly1305_aead$xhqs+qLK1mhr7bIc$eGhxcytxTEsxbWhyN2JJYw==$CGqyRNIu0gidQF/W/pCY6P+AFa4IVml7F1SK$BLo2ywVjddWLBHcRwUSM9g==$,Not Voted,Against
$chacha20_poly1305_aead$KUexiTxVST/nVyzw$S1VleGlUeFZTVC9uVnl6dw==$0J2n7jLIRSSxqrh8bqKSqTA67QaPsqGbsY3/$XKswEGKmKfqo07JO88AWqw==$,Not Voted,For
$chacha20_poly1305_aead$sl+wRCL9+3TdIp0u$c2wrd1JDTDkrM1RkSXAwdQ==$SPfAthCT7SOZjJ3ZizIKUlo0irwrv2PO/iCg$Xuhu4/hSPk3Xo8DFu28l4A==$,Not Voted,For
$chacha20_poly1305_aead$bRSQhC2EPTZ45Mnk$YlJTUWhDMkVQVFo0NU1uaw==$3G1gS5nstWuAvQlrJLbRDH1U4z5YO8wWujDI$Bk6y+svKQUvGJeeZN7EMrw==$,Not Voted,Against
69: 23258-76403-00271-71372,Not Voted,For
$chacha20_poly1305_aead$Wqk4tDCUV2WfejKO$V3FrNHREQ1VWMldmZWpLTw==$tmEmrJLaQx3hJIK/F9pQnaDYGXj0U71uKY4v$RBfAHR30u3lZP+HuIeBaHA==$,Not Voted,Against
43: 11008-02026-78429-20828,Not Voted,For
$chacha20_poly1305_aead$DLNoRRzwyeo4iNt5$RExOb1JSend5ZW80aU50NQ==$O6Wh3Z5cFBJ7shBhSbGFEFjjDBwn25QN6S9F$8mjHQYCahDCWbr6JCekRIg==$,Not Voted,For
$chacha20_poly1305_aead$NBaaDOzwPJzvtWa0$TkJhYURPendQSnp2dFdhMA==$Ikjkc54K0axS8afR/cftq+PYC1HV/0JjpFYj$UVjF+3POiQY5z3S6hBXgAw==$,Voted,For
$chacha20_poly1305_aead$ozT5X7sREehmBM1f$b3pUNVg3c1JFZWhtQk0xZg==$Vz8NvEGUoA5lX30xcMVoBG7N68RHiMG2UXUN$/88EGAVQWvXbxI0NXehsXQ==$,Not Voted,For
$chacha20_poly1305_aead$7ASUZWsd4qe2/CY4$N0FTVVpXc2Q0cWUyL0NZNA==$uD50y/xkpNIY/iXL7XvIPwv6HN5TBwonfg6j$iDkjp3AuQrtQv1kG8gU2kA==$,Not Voted,Decoy
$chacha20_poly1305_aead$rq3psWTqU0m4IwHS$cnEzcHNXVHFVMG00SXdIUw==$DHEiml40SOiiBEtBJGbeertRbD8ujMa7C+zr$Ep6589zj07qprMvK4IYAiQ==$,Not Voted,For
77: 15879-23528-18920-95277,Not Voted,Against
$chacha20_poly1305_aead$GaM6iDNjVnhrat6w$R2FNNmlETmpWbmhyYXQ2dw==$INsGJDlequXmZ/y6aw0RWNYKrCJVz7dUBXTx$NWnodjg4cqUVWGNi5ws+Ow==$,Not Voted,For
$chacha20_poly1305_aead$X6R9aTs/gLLIeTD5$WDZSOWFUcy9nTExJZVRENQ==$cnydiBsIJ6AIIZSO5PPKeV/Eg0qGot6QLorP$Gbr5u6hbFvisTiaDcKT2WA==$,Not Voted,Decoy
$chacha20_poly1305_aead$BP4WKcdhCrbML8QW$QlA0V0tjZGhDcmJNTDhRVw==$K6fIGAwcKzVTy188zu/rngGgKZJUvJy3zrZx$Raow+djhqFlwG1vUSUHCfA==$,Not Voted,For
$chacha20_poly1305_aead$HcfvAPdZhQu8XFzj$SGNmdkFQZFpoUXU4WEZ6ag==$zBTtt/O0khQKDKWGNlpUF2Cw3+kpxHUM427N$sWbaMQqYBwNlqq2qCYkcFg==$,Not Voted,For
$chacha20_poly1305_aead$IUenY3LKjy8eKL56$SVVlblkzTEtqeThlS0w1Ng==$/sbQipPPeiOsM2CB+Ir4yN5e9ZOQtvSH0JMX$aulf2FZZIIVPv83BvTaXNA==$,Not Voted,Against
$chacha20_poly1305_aead$fBiAvz6N8vNlUVdh$ZkJpQXZ6Nk44dk5sVVZkaA==$V3IIaQWppwHL+N2C9qn3VlwHRpkvZrhP9xre$E5nI480tWe1+f7TOcRBjaQ==$,Not Voted,Against
69: 10360-06059-31510-93152,Not Voted,Against
$chacha20_poly1305_aead$bqAP9i6zSCF82Efd$YnFBUDlpNnpTQ0Y4MkVmZA==$kDHt9rwxxI6aKKCkfogaWgL3VIa2/5UGc9za$YDyjroktpdvc4RBfTQtZhA==$,Not Voted,For
$chacha20_poly1305_aead$vrBii8pd0IZo/kQA$dnJCaWk4cGQwSVpvL2tRQQ==$et4Nva8e6U6SZhXCOcMfLuEk/TFL7GevBCh1$7SLJFMMjFdga5Qu6S+GvpQ==$,Not Voted,Against
$chacha20_poly1305_aead$Lg+Q6P82MIeTt2gF$TGcrUTZQODJNSWVUdDJnRg==$WMDPXA2/AdDraYwugx/yrn7HR19PfK29XlkX$S9cuLDnWPvbrV6CJZO1U5Q==$,Not Voted,Against
$chacha20_poly1305_aead$hi6kmfgaz04t1pPk$aGk2a21mZ2F6MDR0MXBQaw==$X8AFz5ioGVmYU7cAtw6c8AfoBKnmAlMb7mgx$RXYBC54KH48b0dfugexohg==$,Not Voted,Against
$chacha20_poly1305_aead$qy2tHjNwnPC4F4Ki$cXkydEhqTnduUEM0RjRLaQ==$mbOVsxPWRIXcD44aZsfJKtU+IN6nYAHPYNqh$CR2kUW0bc8gazNrVfV2Nww==$,Not Voted,For
$chacha20_poly1305_aead$p4K0YA1Kukq57ADo$cDRLMFlBMUt1a3E1N0FEbw==$TTDT93vhT/XqRQBZN9pKYtAOEAdhwmkl+mE/$Jq+3LJgg+tb5dunSrPrwQQ==$,Not Voted,Against
$chacha20_poly1305_aead$Ju6n74OQ/zA13AHp$SnU2bjc0T1EvekExM0FIcA==$PWhHwmmjJYyd/VETWU+gDd3Yl63dKOpRaw/C$K9VnHoBnbXD21kdull4T2A==$,Not Voted,For
$chacha20_poly1305_aead$L5rhyEXyb4P72CkV$TDVyaHlFWHliNFA3MkNrVg==$sAm+8sWFJno9w/dh2hlVdtSifYGUt8dFDvZr$k5GmFD7XEY4MBH1cmOBzag==$,Not Voted,Against
$chacha20_poly1305_aead$jjNLq9lDqQE3oxlD$ampOTHE5bERxUUUzb3hsRA==$Zt3kiRSXBagSQ9ckAHQG4Hoz4+mPypFc4Xfl$orJCwCgUtPsE+lJhu1p+3Q==$,Not Voted,Against
$chacha20_poly1305_aead$daBAlgMJFlQc8pKB$ZGFCQWxnTUpGbFFjOHBLQg==$2AhgL80VlIBLts++VF8uWgya4YZAGMA5K7Oe$hCslBUDGUHYzzk83eBV5bA==$,Not Voted,Against
$chacha20_poly1305_aead$C4ab+najlyb9BhYo$QzRhYituYWpseWI5QmhZbw==$pbFWGZGvbTdw3iNKGyfk/HKb/83RAlL/sIYS$aR26ak2gdM/g2dLJyfhXkA==$,Not Voted,Decoy
$chacha20_poly1305_aead$M0GIGykvgzvArSkx$TTBHSUd5a3ZnenZBclNreA==$KR+nwldHrxdIFtT9cf6Nkl9/+EvvQAxit45/$tCPap47ohKbr9EaMT7BJXg==$,Voted,Against
$chacha20_poly1305_aead$NzpZbmxqpliS7TEX$TnpwWmJteHFwbGlTN1RFWA==$7WlVQeJ9a5hz9+F99BvxbD0NL27PlWKX9wfm$xzpkhoJ5nMqQn1UBJ8bvmg==$,Not Voted,Decoy
$chacha20_poly1305_aead$ksl0Qzqxp3gSBpu2$a3NsMFF6cXhwM2dTQnB1Mg==$IS9lZ6Kzh7EIQd5F6VwTN0OE/1rMR/+FZxtM$PI2LNr78HZ67P+XBewlppg==$,Not Voted,Decoy
$chacha20_poly1305_aead$YQnMIWt61rbUof9m$WVFuTUlXdDYxcmJVb2Y5bQ==$RHeLkE3WnQbU6mvP+/BXqdt9v8M+BaA7cDJf$zH1UtM60s9QYE+IvEDoNxA==$,Not Voted,Against
$chacha20_poly1305_aead$n/674A6VYBIMKFD9$bi82NzRBNlZZQklNS0ZEOQ==$yzlQMMN5yG5S7OZ3ln8XE+YWV8ld79k+uToE$m0KJ/Ax/otk8rWcap6oIxA==$,Not Voted,Against
$chacha20_poly1305_aead$eaKZOd+ZPqFoStDK$ZWFLWk9kK1pQcUZvU3RESw==$SmkHomYqcCQJzWZruwvby708N4O1HNkJEBX7$SDG1A0s3fqdN7M2Q8NSiDA==$,Not Voted,Against
$chacha20_poly1305_aead$ed87gM0C8N5uhJF5$ZWQ4N2dNMEM4TjV1aEpGNQ==$suPAMyzT4wbGqe7I4CtCAmxyha7JWVvJiKYu$qNtWWjnAjsEumZo1vFrLiQ==$,Not Voted,Against
$chacha20_poly1305_aead$NAUCMr83jwbhEwc5$TkFVQ01yODNqd2JoRXdjNQ==$ry93rknB6KrqPa/Zn60uzJtDV7BO1yisvwqM$TURXnNJMdQIY82H9xR0sYQ==$,Not Voted,For
$chacha20_poly1305_aead$UjR4R37ikLm29fEk$VWpSNFIzN2lrTG0yOWZFaw==$rjfYw2jHDGS3iJ6+++CUSnTtbMqYzE8ujpF5$AXAarh1BRwubjhb/H9a2Ng==$,Not Voted,For
$chacha20_poly1305_aead$sslsrQZfZX6SmKza$c3Nsc3JRWmZaWDZTbUt6YQ==$jMKwgK24vCFhaaNmqMLPTBH119f99O5wfpuv$qirgU7c9uh9hk5djjB/ELA==$,Not Voted,For
$chacha20_poly1305_aead$x1TyUQSInJHcT/XR$eDFUeVVRU0luSkhjVC9YUg==$szM6aQkRN8UWIxMV9Xq5lCSxIfJDeNzoYCHk$UIDh84i1R1AtMgU+mSXopw==$,Voted,For
$chacha20_poly1305_aead$EcOUjKTbMDcPNGpH$RWNPVWpLVGJNRGNQTkdwSA==$HhFtJC8CuL+OAi+V2GpGoZsD9CRgUu7FvQwn$kTbwGEiHRwWQgve6CIYbtg==$,Not Voted,Against
$chacha20_poly1305_aead$lG69P71j1NXNgVdL$bEc2OVA3MWoxTlhOZ1ZkTA==$EoX85vTLgb0VQuNRGlN5ZCAT1JVVKY1QHf5B$fRtqgU+6eIDN2JFoaNM2Eg==$,Not Voted,For
$chacha20_poly1305_aead$uVzJyVTxFr8Qglqg$dVZ6SnlWVHhGcjhRZ2xxZw==$UXXwd7aV4WH+p/F5pWsaJt5iZQGgal32B95b$/ld9k6xLx+k54jaGgMvs1w==$,Not Voted,Decoy
58: 60699-55226-68826-18812,Not Voted,For
$chacha20_poly1305_aead$RBDM72BMZ1CM3Vxw$UkJETTcyQk1aMUNNM1Z4dw==$3KtKdyxbQL9wELliw89ylincPH6+sw8HOQ7R$0wb312SJm308Rax9Lxvj3A==$,Not Voted,Against
$chacha20_poly1305_aead$ixw21oQS2ca4BXuc$aXh3MjFvUVMyY2E0Qlh1Yw==$FNwy8Lw4zucr3MXI7G2BeuqC2vcO+BUoIHqn$4kP/hHWoqgu+j9jqoHXUXA==$,Not Voted,For
$chacha20_poly1305_aead$/TV5BNnh2ZkxqvHO$L1RWNUJObmgyWmt4cXZITw==$GgGoSWmDaJHIwoLW5dGH6SN6TnwO1esJi8Ah$KABTvDww9iPlngQ53v2sOQ==$,Not Voted,Against
$chacha20_poly1305_aead$6fTFyU83awVuF2UK$NmZURnlVODNhd1Z1RjJVSw==$cVoB91b5jCxiJYyk1wRZwv+8GTg9rQV9r8Im$h3ZFUqzMc3Dp2YV1u0REPw==$,Not Voted,Against
$chacha20_poly1305_aead$6dgww6418Lj1/pA1$NmRnd3c2NDE4TGoxL3BBMQ==$qpBlVlJ73kGFyS+9h4smfIty1a5iFaKCdx9F$erq3+/CTpQuHVzDbTswggQ==$,Not Voted,For
$chacha20_poly1305_aead$y33CYUIYMKHfe3kV$eTMzQ1lVSVlNS0hmZTNrVg==$6dyrPd/rmtrUlKDythzSdv/vUpvJOUQ5SwPJ$nK0YzqLzO/zOxpFCgD/imA==$,Not Voted,Decoy
$chacha20_poly1305_aead$LLe+zrEpZsNtLWZS$TExlK3pyRXBac050TFdaUw==$WUregM2mUPjzE/0TpA9KLh0bWDOYI8AAjeni$PR/5yAZpst6vCjFkzze2ug==$,Not Voted,Against
$chacha20_poly1305_aead$7ZTbC0A5+qMSEvBM$N1pUYkMwQTUrcU1TRXZCTQ==$6ESrhPvVrL4F6WCXsCqkPtPODWOHMlqZ1lyW$TRLeu5qPZVR8YuNSILt7ig==$,Not Voted,For
$chacha20_poly1305_aead$9+Mq2zTV8S93EE7G$OStNcTJ6VFY4UzkzRUU3Rw==$oWvEqzL/9gK+0zhN83NgYNoBpZq08BCKqfsJ$OaHwNaZFSgrFrIC++bpAmQ==$,Not Voted,Against
$chacha20_poly1305_aead$OP8IeiuqehG3YAF4$T1A4SWVpdXFlaEczWUFGNA==$HGAIbVnYPK+QLM9Y9Pb7Mw2/kj2CPXuNKTD0$ZiedW6cg/1aVbCEd2IHDhw==$,Not Voted,For
43: 86565-50960-72173-20855,Not Voted,Against
$chacha20_poly1305_aead$xxphRiORzLK30n1U$eHhwaFJpT1J6TEszMG4xVQ==$egiXy3dB+cPUaP9RGyRtxf70MV5PRzdrU59g$qwdLu+wUoXRAZcXWl2kPcg==$,Not Voted,For
$chacha20_poly1305_aead$rAAMmjAjYmUbUtCW$ckFBTW1qQWpZbVViVXRDVw==$eHgVx9nICqak0JHrOXvGM2+FVK3lM+XYL015$4acRBFclMYvS+cuYSkafRQ==$,Not Voted,For
