col1,col2,col3
$chacha20_poly1305_aead$GeI/shdoTV1qB1dB$R2VJL3NoZG9UVjFxQjFkQg==$nutdnXbrGoSvFEKIW1gYPVfctY48TvW7XySX$pyVFx41VbKJWCJpXH4CC0Q==$,Not Voted,For
$chacha20_poly1305_aead$DmvIJLl+DbsPcS85$RG12SUpMbCtEYnNQY1M4NQ==$uEZ8SYdJF4xso2CK7rbByi7R7ueP2QtAdtB5$WMuXId6dVCfDOAMGZegJcA==$,Not Voted,For
77: 15879-23528-18920-95277,Not Voted,Against
96: 96870-23410-40961-11143,Not Voted,Against
$chacha20_poly1305_aead$Zp9y7OTFEAb2XgC+$WnA5eTdPVEZFQWIyWGdDKw==$xxqfvqVCzEQxxmuByIl9Rzz4V/0cRRY7ukGr$prqNugQnETxNCov1jeV2Tg==$,Not Voted,Against
$chacha20_poly1305_aead$NE/JSNu0N0KsXtTQ$TkUvSlNOdTBOMEtzWHRUUQ==$RPaNkDyXY5YO2lfKLKbwwG0hhyT/qiBPghBy$a6YErCqvO+VcuIHAMuVjIA==$,Not Voted,For
$chacha20_poly1305_aead$kwkLtRAhuvkSm3p/$a3drTHRSQWh1dmtTbTNwLw==$HN68xqvfKRFEFCis0sQ+312TePw+GT9b6jZX$lO+17wyqmDz/Sbkrcq+SSA==$,Not Voted,Decoy
$chacha20_poly1305_aead$XSakcyQeR32Sfj/n$WFNha2N5UWVSMzJTZmovbg==$OJx+09S4JGXeKtB3wOQX4qLATospyIWDebp/$kTmaq8B1o1tc08Lu7KqUnQ==$,Not Voted,For
$chacha20_poly1305_aead$zAQe+UT9TK2ugABQ$ekFRZStVVDlUSzJ1Z0FCUQ==$zmWQKrl6n7UtdpI4iwRNmOyUQM4nRzbwEgo7$H4o1TsR7xssvrdTPILcx1g==$,Not Voted,For
$chacha20_poly1305_aead$RDfwgwI9fjNLKLmB$UkRmd2d3STlmak5MS0xtQg==$uSn7gSjl5J4LE4v8CjphpDJp01LGkkHg/kBM$eXZPCQh8ec/6PxUZ5lLT2Q==$,Not Voted,Against
$chacha20_poly1305_aead$GwSsEFGVItD0Df1I$R3dTc0VGR1ZJdEQwRGYxSQ==$m2pRIKXJzORhdEGE1qNP5N3yg13hsvcQkvsG$s/QuCWS3uLLU0YAT5NjKug==$,Not Voted,Against
$chacha20_poly1305_aead$8NHxP38wZ307wUhn$OE5IeFAzOHdaMzA3d1Vobg==$5R5undjM0ET4MBKkRX5g6GBvW+2gCYe2uD7d$q0uPuah97Qg/6idcfeqhNA==$,Not Voted,For
