col1,col2,col3
81: 32483-66909-29351-27290,Not Voted,For
69: 10360-06059-31510-93152,Not Voted,Against
58: 60699-55226-68826-18812,Not Voted,For
$chacha20_poly1305_aead$nIzRR1niya2hDbhq$bkl6UlIxbml5YTJoRGJocQ==$k3svmnow+zGUXzTfbv080xbEpU2+eGZ2lFoV$G7Mp7Ajy1NYQtNibYRTtVA==$,Not Voted,For
$chacha20_poly1305_aead$c5urdN3LSUnCUgX4$YzV1cmROM0xTVW5DVWdYNA==$pQtZw2b2/13PzYD1Pffibxx8hPmaDogNAktY$abHJOTQoJsoaDmGCVStHYA==$,Not Voted,Against
$chacha20_poly1305_aead$6Q32h9F5ZNoRgfV9$NlEzMmg5RjVaTm9SZ2ZWOQ==$C63MxbveRyKEUw+zf1kAAlHWMasHxEroxNL8$bl2wBYvGJqdCbmjW+rqdUg==$,Not Voted,Against
$chacha20_poly1305_aead$kmY+qId7tClOc2jl$a21ZK3FJZDd0Q2xPYzJqbA==$miu2sWYwRuAVFRB+jpV2mSsBCdbcb5rQlqAo$1BZk5b06eNYNeCbYVe1CLQ==$,Not Voted,For
$chacha20_poly1305_aead$iL/tijPjJv/3xYJJ$aUwvdGlqUGpKdi8zeFlKSg==$iCQcH9vaVnRuiyT92mfhVgY33XsZwKR3gWSv$J9e+6o+0M0dmZCzl/q++Yg==$,Not Voted,Against
$chacha20_poly1305_aead$hi0oqpXH/T0p975J$aGkwb3FwWEgvVDBwOTc1Sg==$K87fF5/eCzUL+/zNAm6/g0Gx3qwk0Bd3JGu3$G41zLgXqAeLuPj8gL2PBzQ==$,Not Voted,Decoy
$chacha20_poly1305_aead$mcgxpvKusqwgZEU9$bWNneHB2S3VzcXdnWkVVOQ==$3eyTROEH7wVbSVNbDf1pyY74RDWQk94Og1tw$iTflnlyGH/FULWlSFXHONg==$,Not Voted,Against
$chacha20_poly1305_aead$w+JogUj191NJ/Ml1$dytKb2dVajE5MU5KL01sMQ==$BbBVwEeOpilWruWiKNL1GQOIF+qVf366+VBO$JrByOXll4h5/SUtBSphogQ==$,Not Voted,Against
$chacha20_poly1305_aead$Dcw9/xzzuEVmYxpB$RGN3OS94enp1RVZtWXhwQg==$sUrSvvBCCYfqJlQOjPm+YvGbpintC0Ft6hR8$Ebd0n1/VNS/P3XrEpF8bzw==$,Voted,For
$chacha20_poly1305_aead$oJvopq0tvZjSykDu$b0p2b3BxMHR2WmpTeWtEdQ==$XeRAtxpjzc3odrVrST/eszUNeAU08t2WXVsy$94poIpUdYI0+BbzfB2aKWA==$,Not Voted,For
$chacha20_poly1305_aead$nfGsbne86amJ1hjP$bmZHc2JuZTg2YW1KMWhqUA==$MOk1bcXSsQew5zFj67YCLZ2xEUn2vwv8y8xb$QO2DcRoGfKzQL0crj5vcjw==$,Not Voted,For
$chacha20_poly1305_aead$ystVCvPkqP14XtrC$eXN0VkN2UGtxUDE0WHRyQw==$/HtIUH3St5Te3He27mua8/J9AgVLDLYrIJfZ$pY2XBMmFy7zWoYh1EKFIiw==$,Not Voted,For
$chacha20_poly1305_aead$75ir9kG5lGB8maV/$NzVpcjlrRzVsR0I4bWFWLw==$4QZbN4ePXN29/5ml+C4f3cAWDcZlecisuimm$hbd9WgC8cRi8KbZcTecJ+w==$,Not Voted,Against
$chacha20_poly1305_aead$syJARDGTANjTl5hV$c3lKQVJER1RBTmpUbDVoVg==$sx9QcZhNwifu6PpApXTfC3zg7Z44k6lOazno$SFIlUJOQnb+l+DVDQquc9Q==$,Not Voted,For
$chacha20_poly1305_aead$zxR43ZVeIkxwbFv2$enhSNDNaVmVJa3h3YkZ2Mg==$0Vp3AXRt4GJWL2QjTWuuJO9QVryHSuga7KyG$S9pvCRQlh+1sh3IjBalXLA==$,Not Voted,For
$chacha20_poly1305_aead$rAvGe5tChIXitA8F$ckF2R2U1dENoSVhpdEE4Rg==$pGNelrEP/NWfJYpDwajBx50cJTMkzwz1iqFe$lA5vYtYK3j7H+yOH4wciGQ==$,Not Voted,Decoy
$chacha20_poly1305_aead$jaM/yQXV8GUedEsF$amFNL3lRWFY4R1VlZEVzRg==$v7Uj+/t7fNFV8T/s3vGHuV/EVI0VO9zNFInn$Yc2mncedmEvKOl74P957pA==$,Not Voted,Decoy
93: 61814-42211-68916-70896,Not Voted,Against
$chacha20_poly1305_aead$mkuxphwbBBAn7JS+$bWt1eHBod2JCQkFuN0pTKw==$rMKj8j3PwYwR5pwiWVburETBL5qCbxp2adbH$cvxDy2QXQ/hAyRUdhO0ZYg==$,Not Voted,For
$chacha20_poly1305_aead$xeD2+5mDM5tFrxbM$eGVEMis1bURNNXRGcnhiTQ==$WwpjfphsZ0USaUwV5f0VV5n0fjZ2friCoulM$rlGjBz0cUyIwPTBoalWhxQ==$,Voted,Against
$chacha20_poly1305_aead$Ra1cwltHF73xzHQE$UmExY3dsdEhGNzN4ekhRRQ==$Z/mch/HdnkhaQ/BBKUTNROv5wa6f5ld5SymM$Wgo8sEiA9eEEJI6CKo0O2A==$,Not Voted,Against
$chacha20_poly1305_aead$J16NC5WNxMaNJPMv$SjE2TkM1V054TWFOSlBNdg==$+T0FPFUZYlvF4+l1l9L6+2nXJ6FjpDlfiEhZ$a0b3jEKkCEShUTbojkOC8g==$,Voted,For
$chacha20_poly1305_aead$ahoJiizXwLyo4Tsi$YWhvSmlpelh3THlvNFRzaQ==$ZTV2LRaLvPEyh3HP+NYshe+YplhXqEvMtfLo$xry8ZVg1L8eIjanKnhOaTg==$,Not Voted,Against
$chacha20_poly1305_aead$4+eDYQzraxu9Z1Ib$NCtlRFlRenJheHU5WjFJYg==$8ZaOyeRN/hCt0tYgQftzPSfkyKLEgokV+wzu$N8Mxvajk37tAB9Qg7r3wLw==$,Not Voted,For
$chacha20_poly1305_aead$6F7tH9Xi2gfOzJIR$NkY3dEg5WGkyZ2ZPekpJUg==$Q5e20b1+wn9pB8LK54nB9s03pRcTDl4dHCw0$1ScjNRk2pcAzCzzoxvINNQ==$,Not Voted,For
$chacha20_poly1305_aead$7+6HGzr2YvoFTJac$Nys2SEd6cjJZdm9GVEphYw==$4AaawAd0+Bj70dlQQBeWLhOWFDMQsHzJWvOS$l7F5KQN6Twgo4JDfm75HBg==$,Not Voted,For
$chacha20_poly1305_aead$pNGzYGpVYxuWTZ33$cE5HellHcFZZeHVXVFozMw==$nww/teAlmKDoHqYZXKBjW3/AqJvLLD2BuohD$v74wTCRKr9VE1t66Z/o9mQ==$,Not Voted,Decoy
$chacha20_poly1305_aead$hqVof84WvTkg99BS$aHFWb2Y4NFd2VGtnOTlCUw==$Gba5b6ZC3nQTOUyQ/Q+DYPTdOhx4lColo1Y6$Cxc9GKKi3rh/IlugZM98Ew==$,Not Voted,Against
$chacha20_poly1305_aead$kWtR6tuDl+AmiVl4$a1d0UjZ0dURsK0FtaVZsNA==$1v6A44wwh1FaCoL35pyMSqseBTkHTq63BD5o$unP4ZCEZymHBmi6I9WXicg==$,Not Voted,For
96: 14032-73505-82848-99165,Not Voted,For
$chacha20_poly1305_aead$aTKLehrTnMf5wy8A$YVRLTGVoclRuTWY1d3k4QQ==$YDbc73cWunMpgkJsNlluPzx46HVauVAj+KPe$K4Nx2YrEahIKjpKl+8rkgQ==$,Not Voted,For
88: 60806-05799-47171-27137,Not Voted,Against
96: 96870-23410-40961-11143,Not Voted,Against
$chacha20_poly1305_aead$2BAVzlOuXkQqcJIE$MkJBVnpsT3VYa1FxY0pJRQ==$oEmHTjceK2GULPQAqHCwZIUc3eSnmhfGB9vT$bS7jG5FbsfndXBDboDQqUA==$,Not Voted,Against
$chacha20_poly1305_aead$MEvIIGiAkNIpcG9d$TUV2SUlHaUFrTklwY0c5ZA==$418qf28ezJLdgHGoXMY+t2UrkpoTBjiSKox4$laRtjb02QbhSL/1ef7hj7g==$,Not Voted,Decoy
$chacha20_poly1305_aead$p9M5NXXdug3AcIUJ$cDlNNU5YWGR1ZzNBY0lVSg==$cJC52PoncRLhSGVxfUHBPx7cfmb3rgfkSypT$0EhkbEHiI01HGantId/voQ==$,Not Voted,For
$chacha20_poly1305_aead$emUUOEu6IhKVR6nR$ZW1VVU9FdTZJaEtWUjZuUg==$C2zkR6rMCWsRNTAc8jHS11WEXAQ2rt1D6Lvb$r4+8FFxjPstx5V+j4g59AQ==$,Not Voted,For
$chacha20_poly1305_aead$/vOsH0xHyWKBncFY$L3ZPc0gweEh5V0tCbmNGWQ==$mXE0MK1/CeUyRD9GlYBiQ8nj1vpBUpc1LDrs$vbcsLXRXgVZ/p1THWkuOmQ==$,Not Voted,For
$chacha20_poly1305_aead$m04nJ30h61WOR/ac$bTA0bkozMGg2MVdPUi9hYw==$wqTMqKcCCgSpuOR2c0weaaO1ryXKlQr/7538$Y3vxspQNzjGpVAcLMuLXTQ==$,Not Voted,Against
$chacha20_poly1305_aead$xOo3kuqRopAY+YfK$eE9vM2t1cVJvcEFZK1lmSw==$FuZkel20G0Ify+S8OgcWTACFN9mn8NaPsYZl$Q7rRmazYmbevjsB8IMNDvA==$,Not Voted,For
$chacha20_poly1305_aead$lNSlKxUbOZaBVFnk$bE5TbEt4VWJPWmFCVkZuaw==$EcGpC/atPRYt6oFRnbO0Yo97EPZQFYnnODVK$3n1m97Ahca6JXz1VpqteVg==$,Not Voted,For
$chacha20_poly1305_aead$XzGKk9Cs17fwRGHv$WHpHS2s5Q3MxN2Z3UkdIdg==$Ji2Lf8snwI3U4Ym8Vpbt7MkEK9h7tSYdGCfm$f9d1SNhSVOZ2fZOITHBSHA==$,Not Voted,Against
$chacha20_poly1305_aead$nUDROqPYy+meNSjy$blVEUk9xUFl5K21lTlNqeQ==$A/ylA+GCrVQxQ3JvbSdEQukE8E9w/s4k9VGJ$ar+ForF8s/j/tlyMFuKOcQ==$,Not Voted,For
$chacha20_poly1305_aead$BEgfTkQ0FSjspNCh$QkVnZlRrUTBGU2pzcE5DaA==$pdqYHQjSDgqeX4nbRr+UbZgV+jqdlAqe8YHl$+L4c/iQ+bunbD+ztU2LJmg==$,Voted,Decoy
$chacha20_poly1305_aead$rZGQfKn58Vah+Y9+$clpHUWZLbjU4VmFoK1k5Kw==$VYkdJ/rLD3KQhojM3MHsiO8/+VnwMqZvMU7J$Kbeq5SFKAME9sLKAucXNBA==$,Not Voted,For
$chacha20_poly1305_aead$w13mfEIK7oZKNs6i$dzEzbWZFSUs3b1pLTnM2aQ==$NA6WuR+4xOplN1YkwprqeeEg1M2FiyDxqZtP$Z6JEj5hnwrY10Se/XhcO8w==$,Not Voted,For
$chacha20_poly1305_aead$A3ev4uIRECxshlNG$QTNldjR1SVJFQ3hzaGxORw==$yFTFTptmlQWQtuQZmPJtLwwNCDk8Hv3vyUBn$sKXxLCKvLoaIPg4SMa4+yQ==$,Not Voted,For
$chacha20_poly1305_aead$Lp396iPa9gkMWwCj$THAzOTZpUGE5Z2tNV3dDag==$a4YxsDLpcoyJ2IEXRJ1sxXBtHLa6IJ7Zvddx$OBYjRTqGCUStxLvn2Bvg3g==$,Not Voted,For
$chacha20_poly1305_aead$4X91U8mRvVQeJCnK$NFg5MVU4bVJ2VlFlSkNuSw==$x/9cQSTAvf4KC+0BGsv9/q/h420KxxgVq+Ng$56wOBW0d5ijpLjqiVzLFPQ==$,Voted,For
$chacha20_poly1305_aead$ixYRGGVgk0O4SNgF$aXhZUkdHVmdrME80U05nRg==$G29RMbsd0V6iPy0aEAozq03ZjDVBo7ZNy4C2$5v1yi0YXe37H6RF2tYazkg==$,Not Voted,Against
73: 32366-88842-52076-65261,Not Voted,For
$chacha20_poly1305_aead$0jFbFqJUx4nuswoH$MGpGYkZxSlV4NG51c3dvSA==$jWyKg7JgZ8SMwkIvFzVc1vhU4d7dp99lGuyl$kaKNwtWtpedXQXvr5MBDLg==$,Not Voted,Against
