col1,col2,col3
46: 18281-22349-22330-29829,Not Voted,$chacha20_poly1305_aead$6XgbPVJ6cS/DRQX7$NlhnYlBWSjZjUy9EUlFYNw==$0gUFpXk78w==$P+jyySV7PE9G6ksJPQqWrg==$
16: 34382-94926-89788-94539,Not Voted,$chacha20_poly1305_aead$Ualr+5lZrLVqPwJW$VWFscis1bFpyTFZxUHdKVw==$2kXLcYjbDg==$AFlR7UatCcp/TczzdLvXBQ==$
40: 75639-05672-16959-73316,Not Voted,$chacha20_poly1305_aead$PyHU5oRdJA+8nVxZ$UHlIVTVvUmRKQSs4blZ4Wg==$56Wx2C/reA==$2heyIOR3FrC7LOFuoKhzag==$
09: 31033-20215-56946-86772,Voted,$chacha20_poly1305_aead$C+55PAh2ZMC11WQb$Qys1NVBBaDJaTUMxMVdRYg==$1n+wxLrIog==$ZsIekjUVIS8OPAUAP2CNSw==$
45: 06798-99147-91947-13475,Not Voted,$chacha20_poly1305_aead$rL1w3rcir3RrsdTK$ckwxdzNyY2lyM1Jyc2RUSw==$0icnKb5FOg==$fl70m/ciLQ6nBZny4DOnCQ==$
05: 83441-72894-24536-19244,Not Voted,$chacha20_poly1305_aead$cMUx3Q+7O0sSf4t7$Y01VeDNRKzdPMHNTZjR0Nw==$4P+yxdq44w==$LDXjeIm0zWf4gVqanZtWcw==$
47: 67520-97545-96717-40033,Not Voted,$chacha20_poly1305_aead$Vtodebkzy/NmpFYJ$VnRvZGVia3p5L05tcEZZSg==$dkELKTpSRw==$BOpQ6OoQMleJtaa1fZ81+g==$
05: 09489-47973-80138-97824,Voted,$chacha20_poly1305_aead$gG/P0H3jcJ6u6Y4D$Z0cvUDBIM2pjSjZ1Nlk0RA==$0XdG9M6CDw==$tbusblyDGwoTRiyANuqnuw==$
04: 26417-84413-72560-92252,Voted,$chacha20_poly1305_aead$99todhMwBg45MbQs$OTl0b2RoTXdCZzQ1TWJRcw==$vMNZPbwlww==$aOS0YTvr8R8Rubrg0C2+GA==$
27: 34265-90993-47694-76944,Not Voted,$chacha20_poly1305_aead$bS9x8oKEt8KBfQ/3$YlM5eDhvS0V0OEtCZlEvMw==$u1U1ybukww==$x61qyqGjhLsOrXzmVRafsQ==$
89: 58755-45678-78096-70256,Not Voted,$chacha20_poly1305_aead$BSSDfjf32+iYhlFP$QlNTRGZqZjMyK2lZaGxGUA==$oxE7OES7EQ==$Qgu4QTuaICP7y+NJDCrJ0w==$
01: 72272-32942-24789-37190,Not Voted,$chacha20_poly1305_aead$PXikJzaePPN2CUsm$UFhpa0p6YWVQUE4yQ1VzbQ==$19R2AUBj/A==$OXEVSSVhY7q+gotB5beeOg==$
13: 69672-95178-78195-90001,Not Voted,For
54: 46910-71057-79239-85052,Not Voted,$chacha20_poly1305_aead$h6hkEvzWr522DDey$aDZoa0V2eldyNTIyRERleQ==$oVCmK8W9hQ==$mBDqjzG8dIbNUHpHSlcLYQ==$
68: 80660-23771-43968-40448,Not Voted,$chacha20_poly1305_aead$p8rtQjMMp8nHd9T4$cDhydFFqTU1wOG5IZDlUNA==$imsJE7SLFQ==$Fv3unFXJZ2sfn1ZvSfgz5A==$
53: 94881-84675-62624-53282,Not Voted,$chacha20_poly1305_aead$HB4jfmU5at1ITIR9$SEI0amZtVTVhdDFJVElSOQ==$+JRakiRkgQ==$8brjhkDY8IUI0pF6vEzYpg==$
74: 97608-94836-91596-04989,Not Voted,$chacha20_poly1305_aead$b6cm4fVofID8sE5j$YjZjbTRmVm9mSUQ4c0U1ag==$AyaH9MQg8g==$83HJMYi6y9rQFUeVBqxsRg==$
